drugname1	drugname2	cell_line	synergy	fold
ZALEPLON	PROGUANIL	KBM-7	-2.7	2
SUMATRIPTAN	RISPERIDONE	KBM-7	-2.97	4
LEVAMISOLE	PROCARBAZINE	KBM-7	-2.09	1
OLMESARTAN	CITALOPRAM	KBM-7	-2.06	2
METRONIDAZOLE	TINIDAZOLE	KBM-7	-0.93	6
DEXTROMETHORPHAN	TRIFLUOPERAZINE	KBM-7	-3.19	2
PROBUCOL	BUSULFAN	KBM-7	-2.06	9
FOMEPIZOLE	PHENSUXIMIDE	KBM-7	-2.51	1
IMIPRAMINE	TERAZOSIN	KBM-7	-2.05	2
RUFINAMIDE	TOPIRAMATE	KBM-7	-2.97	0
METHYCLOTHIAZIDE	PIPERAZINE HEXAHYDRATE	KBM-7	-3.28	3
ATENOLOL	CLOFIBRATE	KBM-7	-2.46	6
THIOTEPA	DIPHENIDOL	KBM-7	-0.7	7
TOLAZOLINE	ANASTROZOLE	KBM-7	-2.05	5
MECAMYLAMINE	MIGLITOL	KBM-7	-2.33	2
ZALCITABINE	OLMESARTAN	KBM-7	-0.99	8
METRONIDAZOLE	CARGLUMIC ACID	KBM-7	-1.69	2
ARGATROBAN	AMODIAQUINE	KBM-7	-2.91	2
THALIDOMIDE	RAMELTEON	KBM-7	-3.27	2
PENTOSTATIN	LITHIUM CITRATE	KBM-7	-3.26	5
SORAFENIB	PARGYLINE	KBM-7	-1.51	9
AZATADINE	TRANEXAMIC ACID	KBM-7	-2.01	7
CEVIMELINE	AZATADINE	KBM-7	-2.38	1
DEXCHLORPHENIRAMINE	ALISKIREN	KBM-7	-2.77	6
PROCARBAZINE	VARENICLINE	KBM-7	-3.04	8
ETOMIDATE	LEVETIRACETAM	KBM-7	-0.79	9
MINOXIDIL	VALPROIC ACID	KBM-7	-2.09	3
FENOPROFEN	MINOXIDIL	KBM-7	-1.07	1
PENTOLINIUM TARTRATE	METAXALONE	KBM-7	-1.68	9
TOLAZOLINE	THALIDOMIDE	KBM-7	-2.23	6
LEVAMISOLE	BUSPIRONE	KBM-7	-1.98	0
NIZATIDINE	PINACIDIL	KBM-7	-2.31	2
LEVETIRACETAM	PROPYLTHIOURACIL	KBM-7	-2.43	8
NATEGLINIDE	MEBENDAZOLE	KBM-7	-2.19	8
ACETOHEXAMIDE	ARMODAFINIL	KBM-7	-2.0	2
MESALAZINE	6-HYDROXYBUSPIRONE	KBM-7	-2.36	5
EPTIFIBATIDE	AMODIAQUINE	KBM-7	-2.91	5
ACARBOSE	TOLAZOLINE	KBM-7	-1.16	5
DUTASTERIDE	ENTACAPONE	KBM-7	-1.85	3
VALPROIC ACID	THEOPHYLLINE	KBM-7	-2.57	2
DEXCHLORPHENIRAMINE	SORAFENIB	KBM-7	-2.71	2
ACETAZOLAMIDE	TINIDAZOLE	KBM-7	-2.34	4
CITALOPRAM	BOSENTAN	KBM-7	-2.49	0
NALTREXONE	SAXAGLIPTIN	KBM-7	-1.7	4
MARAVIROC	PYRAZINAMIDE	KBM-7	-2.29	7
THIOTEPA	TRIOXSALEN	KBM-7	-0.21	2
FLUMAZENIL	SUMATRIPTAN	KBM-7	-2.18	9
ENTACAPONE	PIPERAZINE HEXAHYDRATE	KBM-7	-3.14	1
ACARBOSE	RUFINAMIDE	KBM-7	-1.1	9
METRONIDAZOLE	ACARBOSE	KBM-7	-0.58	8
PENTOLINIUM TARTRATE	PINACIDIL	KBM-7	-2.24	5
AMODIAQUINE	ILOPROST	KBM-7	-2.72	6
NABILONE	CILASTATIN	KBM-7	0.54	7
CILASTATIN	OLMESARTAN	KBM-7	-0.86	9
MILRINONE	RUFINAMIDE	KBM-7	-3.27	3
PRIMIDONE	ETHINYL ESTRADIOL	KBM-7	-2.38	8
ETHINYL ESTRADIOL	OXYPHENONIUM BROMIDE	KBM-7	-3.28	7
THIOTEPA	ACARBOSE	KBM-7	-0.05	9
LIOTHYRONINE	ENTACAPONE	KBM-7	-2.83	4
LIOTHYRONINE	ACARBOSE	KBM-7	-2.83	8
MARAVIROC	METYROSINE	KBM-7	-2.24	2
SORAFENIB	PENTOSTATIN	KBM-7	-2.09	8
TRANYLCYPROMINE	ACARBOSE	KBM-7	-1.11	7
BUMETANIDE	TINIDAZOLE	KBM-7	-3.17	9
SUMATRIPTAN	DUTASTERIDE	KBM-7	-2.75	8
IMIPRAMINE	PRIMIDONE	KBM-7	-1.85	6
ENOXACIN	IVERMECTIN	KBM-7	-2.82	6
AZITHROMYCIN	PROBUCOL	KBM-7	-0.99	1
OSELTAMIVIR	PIPERAZINE HEXAHYDRATE	KBM-7	-3.31	5
METHYCLOTHIAZIDE	NISOLDIPINE	KBM-7	-1.7	1
ANASTROZOLE	LUMEFANTRINE	KBM-7	-2.87	8
MECAMYLAMINE	AMODIAQUINE	KBM-7	-2.13	2
EZETIMIBE	PRIMIDONE	KBM-7	-1.3	3
LEVAMISOLE	CARGLUMIC ACID	KBM-7	-1.81	7
CISAPRIDE	MILRINONE	KBM-7	-2.53	2
ATENOLOL	6-HYDROXYBUSPIRONE	KBM-7	-2.24	8
MINOXIDIL	TINIDAZOLE	KBM-7	-1.9	8
METHYLERGONOVINE	MIGLITOL	KBM-7	-2.41	2
TRIOXSALEN	LITHIUM CITRATE	KBM-7	-1.13	3
EZETIMIBE	ENALAPRILAT	KBM-7	-1.86	2
MECAMYLAMINE	ILOPROST	KBM-7	-2.1	0
ALISKIREN	TRIFLUOPERAZINE	KBM-7	-3.28	1
LITHIUM CITRATE	PINACIDIL	KBM-7	-2.13	4
LIOTHYRONINE	IVERMECTIN	KBM-7	-2.75	1
DEXMEDETOMIDINE	SULFAMETER	KBM-7	-2.31	6
TRIOXSALEN	PHENSUXIMIDE	KBM-7	-2.24	2
DIPHENIDOL	MIGLUSTAT	KBM-7	-3.21	2
VARENICLINE	RISPERIDONE	KBM-7	-2.43	7
ENTACAPONE	TRIOXSALEN	KBM-7	-2.28	4
DIPHENIDOL	METHYLERGONOVINE	KBM-7	-1.45	5
PENTOLINIUM TARTRATE	PYRAZINOIC ACID	KBM-7	-0.28	1
ORLISTAT	VALPROIC ACID	KBM-7	-2.54	3
ETHINYL ESTRADIOL	CITALOPRAM	KBM-7	-3.15	2
ENALAPRILAT	NALTREXONE	KBM-7	-2.83	5
MESALAZINE	VALPROIC ACID	KBM-7	-1.06	3
SAXAGLIPTIN	ZALCITABINE	KBM-7	-2.53	6
ARGATROBAN	TRIFLUOPERAZINE	KBM-7	-2.87	0
ETOMIDATE	HYDROXYMETRONIDAZOLE	KBM-7	-2.33	0
PHENSUXIMIDE	DEXMEDETOMIDINE	KBM-7	-3.21	4
ACETAZOLAMIDE	NATEGLINIDE	KBM-7	-2.13	0
LEVAMISOLE	SUMATRIPTAN	KBM-7	-1.7	1
FOMEPIZOLE	ETOMIDATE	KBM-7	-1.97	1
TETRABENAZINE	FENOPROFEN	KBM-7	-2.62	6
ALTRETAMINE	CITALOPRAM	KBM-7	-0.36	8
PROPYLTHIOURACIL	BUSPIRONE	KBM-7	-3.17	0
BUSULFAN	CEFMENOXIME	KBM-7	-2.71	8
TACRINE	TRILOSTANE	KBM-7	-2.73	5
PENTOLINIUM TARTRATE	DEXTROMETHORPHAN	KBM-7	-0.2	4
PRAZIQUANTEL	PROBUCOL	KBM-7	-2.53	9
ENALAPRILAT	6-HYDROXYBUSPIRONE	KBM-7	-2.75	9
PINACIDIL	LACOSAMIDE	KBM-7	-3.03	9
LIOTHYRONINE	PHENSUXIMIDE	KBM-7	-2.62	4
MARAVIROC	LUMEFANTRINE	KBM-7	-2.03	5
ENTACAPONE	ATENOLOL	KBM-7	-2.18	8
VALPROIC ACID	ALTRETAMINE	KBM-7	1.08	4
SORAFENIB	MARAVIROC	KBM-7	-1.01	2
SAXAGLIPTIN	MILRINONE	KBM-7	-2.44	6
DEXMEDETOMIDINE	NISOLDIPINE	KBM-7	-1.31	7
TRIAMTERENE	CARMUSTINE	KBM-7	-2.77	8
LITHIUM CITRATE	CITALOPRAM	KBM-7	-1.33	1
ZALEPLON	DUTASTERIDE	KBM-7	-2.27	3
METHYCLOTHIAZIDE	METAXALONE	KBM-7	-1.52	4
ENTACAPONE	MESALAZINE	KBM-7	-2.17	2
ZALEPLON	PARGYLINE	KBM-7	-2.26	6
ZALEPLON	AMODIAQUINE	KBM-7	-2.26	7
BUMETANIDE	MEBENDAZOLE	KBM-7	-2.94	7
PROCARBAZINE	STANOZOLOL	KBM-7	-2.67	5
THIOTEPA	MIGLUSTAT	KBM-7	-3.07	9
OSELTAMIVIR	ENTACAPONE	KBM-7	-3.09	3
NABILONE	PROBUCOL	KBM-7	0.79	0
BUSULFAN	PRIMIDONE	KBM-7	-2.65	2
NABILONE	CEVIMELINE	KBM-7	-0.98	6
ZONISAMIDE	LACOSAMIDE	KBM-7	-2.97	3
SUMATRIPTAN	MESALAZINE	KBM-7	-2.51	6
ASENAPINE	TOLAZOLINE	KBM-7	-0.94	8
DIPHENIDOL	SAXAGLIPTIN	KBM-7	-1.37	9
PROBUCOL	3-AMINO-2-OXAZOLIDINONE	KBM-7	-0.42	7
PYRAZINAMIDE	ZALCITABINE	KBM-7	-0.33	6
ARMODAFINIL	MIGLITOL	KBM-7	-1.1	9
TERAZOSIN	METHYLERGONOVINE	KBM-7	-1.5	3
ARMODAFINIL	BACLOFEN	KBM-7	-1.09	7
RISPERIDONE	TETRABENAZINE	KBM-7	-3.27	3
TINIDAZOLE	ANASTROZOLE	KBM-7	-1.61	5
ZALEPLON	SULFAMETER	KBM-7	-2.2	5
BACLOFEN	OLMESARTAN	KBM-7	-1.72	8
ZALCITABINE	MARAVIROC	KBM-7	-0.93	4
RISPERIDONE	MINOXIDIL	KBM-7	-3.26	7
NABILONE	AZATADINE	KBM-7	-0.57	0
METHYLERGONOVINE	PINACIDIL	KBM-7	-2.18	8
NIZATIDINE	LACOSAMIDE	KBM-7	-2.93	1
CLOPIDOGREL	ISOSORBIDE DINITRATE	KBM-7	-2.01	1
HYDROXYCHLOROQUINE	SUMATRIPTAN	KBM-7	-1.45	9
PROPYLTHIOURACIL	STANOZOLOL	KBM-7	-3.05	9
LUMEFANTRINE	CARMUSTINE	KBM-7	-2.41	8
GABAPENTIN	TRANEXAMIC ACID	KBM-7	-0.13	6
NISOLDIPINE	NALTREXONE	KBM-7	-2.06	6
ANASTROZOLE	TOPIRAMATE	KBM-7	-2.6	2
MEBENDAZOLE	METHYLERGONOVINE	KBM-7	-1.58	4
CHLOROQUINE	OSELTAMIVIR ACID	KBM-7	-3.2	8
FENOPROFEN	LUBIPROSTONE	KBM-7	-2.01	7
LUBIPROSTONE	ACETAZOLAMIDE	KBM-7	-3.02	1
LEVETIRACETAM	OSELTAMIVIR	KBM-7	-1.98	7
DEXTROMETHORPHAN	AZATADINE	KBM-7	-0.52	6
CEVIMELINE	TETRABENAZINE	KBM-7	-1.91	1
PROBUCOL	HYDROXYMETRONIDAZOLE	KBM-7	-2.13	1
ACETOHEXAMIDE	PENTOLINIUM TARTRATE	KBM-7	-1.55	7
MECAMYLAMINE	ISOSORBIDE DINITRATE	KBM-7	-1.96	3
ALISKIREN	GALANTAMINE	KBM-7	-3.01	1
LEVETIRACETAM	6-HYDROXYBUSPIRONE	KBM-7	-1.91	8
FLUMAZENIL	ETOMIDATE	KBM-7	-1.79	9
TRANEXAMIC ACID	MINOXIDIL SULFATE	KBM-7	-3.14	1
NATEGLINIDE	CEVIMELINE	KBM-7	-1.72	2
BUSPIRONE	ETOMIDATE	KBM-7	-1.56	4
MEMANTINE	ANASTROZOLE	KBM-7	-2.75	2
ENTACAPONE	CHLOROQUINE	KBM-7	-1.99	8
HYDROXYMETRONIDAZOLE	ACETOHEXAMIDE	KBM-7	-3.09	4
NISOLDIPINE	GABAPENTIN	KBM-7	-1.97	7
PROPYLTHIOURACIL	LUMEFANTRINE	KBM-7	-2.95	2
DUTASTERIDE	FOMEPIZOLE	KBM-7	-1.36	8
DEXTROMETHORPHAN	CHLOROQUINE	KBM-7	1.44	6
DUTASTERIDE	ENALAPRILAT	KBM-7	-1.51	9
TETRABENAZINE	MECAMYLAMINE	KBM-7	-2.37	3
EPTIFIBATIDE	DIPHENIDOL	KBM-7	-2.4	2
RISPERIDONE	ISOSORBIDE DINITRATE	KBM-7	-3.12	8
LEVAMISOLE	PYRAZINOIC ACID	KBM-7	-1.44	1
TACRINE	PYRAZINAMIDE	KBM-7	-1.45	7
METRONIDAZOLE	PHENSUXIMIDE	KBM-7	-1.9	0
OXYPHENONIUM BROMIDE	CITALOPRAM	KBM-7	-1.76	4
ATENOLOL	MEBENDAZOLE	KBM-7	-1.86	8
TOLAZOLINE	EZETIMIBE	KBM-7	0.15	0
ZALCITABINE	TACRINE	KBM-7	-0.42	2
ASENAPINE	ATOVAQUONE	KBM-7	-0.75	3
GALANTAMINE	PRAZIQUANTEL	KBM-7	-1.25	9
TINIDAZOLE	SORAFENIB	KBM-7	-1.29	3
LUMEFANTRINE	CLOPIDOGREL	KBM-7	-1.32	6
SAXAGLIPTIN	DESOXYCORTICOSTERONE PIVALATE	KBM-7	-2.2	0
ALISKIREN	SAXAGLIPTIN	KBM-7	-2.9	5
ETHINYL ESTRADIOL	PYRAZINOIC ACID	KBM-7	-2.8	5
FOMEPIZOLE	ARGATROBAN	KBM-7	-1.67	5
ATENOLOL	LEVAMISOLE	KBM-7	-1.82	5
NITROSOGLUTATHIONE	SN-38	KBM-7	-1.55	8
PRAZIQUANTEL	PENTOSTATIN	KBM-7	-2.24	4
OLMESARTAN	METHYCLOTHIAZIDE	KBM-7	-1.37	6
MESALAZINE	ARMODAFINIL	KBM-7	-0.69	1
OXYPHENONIUM BROMIDE	AZITHROMYCIN	KBM-7	-1.71	9
MILRINONE	OLMESARTAN MEDOXOMIL	KBM-7	-2.75	3
MIGLITOL	CLOFIBRATE	KBM-7	-1.84	2
TERAZOSIN	TRILOSTANE	KBM-7	-2.42	3
ALISKIREN	BOSENTAN	KBM-7	-2.85	7
CEFMENOXIME	AZITHROMYCIN	KBM-7	0.52	3
ENOXACIN	LUBIPROSTONE	KBM-7	-2.33	0
TINIDAZOLE	PINACIDIL	KBM-7	-1.69	8
BACLOFEN	RISPERIDONE	KBM-7	-2.01	2
METHYCLOTHIAZIDE	CARGLUMIC ACID	KBM-7	-1.22	6
3-AMINO-2-OXAZOLIDINONE	ACARBOSE	KBM-7	-1.19	8
CISAPRIDE	ATENOLOL	KBM-7	-2.06	1
TRIAMTERENE	SULFAMETER	KBM-7	-2.46	4
PRIMIDONE	TRANEXAMIC ACID	KBM-7	-1.83	4
CANRENONE	NALTREXONE	KBM-7	-2.36	3
TACRINE	MIGLITOL	KBM-7	-1.33	8
MECAMYLAMINE	GALANTAMINE	KBM-7	-1.63	8
PINACIDIL	OSELTAMIVIR ACID	KBM-7	-2.97	9
ACETAZOLAMIDE	ALTRETAMINE	KBM-7	-1.71	2
CISAPRIDE	LEVONORGESTREL	KBM-7	-3.11	0
SORAFENIB	MINOXIDIL SULFATE	KBM-7	-2.93	5
ETOMIDATE	ANASTROZOLE	KBM-7	-1.32	3
ACARBOSE	DIETHYLCARBAMAZINE	KBM-7	-2.39	7
ASENAPINE	DIETHYLCARBAMAZINE	KBM-7	-2.38	1
NITROSOGLUTATHIONE	6-HYDROXYBUSPIRONE	KBM-7	-1.68	3
NISOLDIPINE	VECURONIUM BROMIDE	KBM-7	-2.81	8
IMIPRAMINE	EZETIMIBE	KBM-7	-1.28	9
CISAPRIDE	LEVAMISOLE	KBM-7	-2.0	5
AZATADINE	LEVONORGESTREL	KBM-7	-3.09	9
LEVETIRACETAM	PROCARBAZINE	KBM-7	-1.29	3
THEOPHYLLINE	TETRABENAZINE	KBM-7	-2.92	2
NALTREXONE	RISPERIDONE	KBM-7	-1.92	8
ORLISTAT	OLMESARTAN MEDOXOMIL	KBM-7	-2.05	0
CHLOROQUINE	MESALAZINE	KBM-7	0.45	8
PARGYLINE	MARAVIROC	KBM-7	-1.79	2
PYRAZINOIC ACID	AMANTADINE	KBM-7	-3.26	2
GALANTAMINE	NIZATIDINE	KBM-7	0.14	4
ASENAPINE	ARMODAFINIL	KBM-7	-0.59	0
THALIDOMIDE	TOPIRAMATE	KBM-7	-2.5	2
PARGYLINE	TRIAMTERENE	KBM-7	-1.77	5
METHYCLOTHIAZIDE	PENTOSTATIN	KBM-7	-1.46	1
OSELTAMIVIR	PHENSUXIMIDE	KBM-7	-2.7	4
FLUMAZENIL	ARGATROBAN	KBM-7	-1.5	4
AMODIAQUINE	CISAPRIDE	KBM-7	-2.04	5
OXYPHENONIUM BROMIDE	DUTASTERIDE	KBM-7	-1.54	3
BUSPIRONE	AZATADINE	KBM-7	-1.28	7
NORCISAPRIDE	ALISKIREN	KBM-7	-2.95	0
METAXALONE	SAXAGLIPTIN	KBM-7	-1.91	1
PRIMIDONE	PHENSUXIMIDE	KBM-7	-1.7	4
CARGLUMIC ACID	FENOPROFEN	KBM-7	-1.88	0
LEVAMISOLE	OXYPHENONIUM BROMIDE	KBM-7	-1.19	6
DIPHENIDOL	DUTASTERIDE	KBM-7	-0.88	8
FENOPROFEN	TERAZOSIN	KBM-7	-0.07	4
TRANYLCYPROMINE	MINOXIDIL	KBM-7	-0.43	9
DIPHENIDOL	ARGATROBAN	KBM-7	-1.05	0
TINIDAZOLE	DUTASTERIDE	KBM-7	-1.06	4
RISPERIDONE	CILASTATIN	KBM-7	-2.86	5
CHLOROQUINE	TACROLIMUS	KBM-7	0.71	7
METHYCLOTHIAZIDE	MARAVIROC	KBM-7	-1.04	0
ASENAPINE	CISAPRIDE	KBM-7	-0.86	5
CHLOROQUINE	SILDENAFIL	KBM-7	-0.43	1
PROCARBAZINE	METRONIDAZOLE	KBM-7	-2.2	1
DEXMEDETOMIDINE	PRIMIDONE	KBM-7	-0.82	3
METRONIDAZOLE	TRANEXAMIC ACID	KBM-7	0.17	4
BACLOFEN	PINACIDIL	KBM-7	-1.49	3
THIOTEPA	PROCARBAZINE	KBM-7	-1.16	2
OLMESARTAN MEDOXOMIL	DEXCHLORPHENIRAMINE	KBM-7	-2.24	8
BUSULFAN	EPTIFIBATIDE	KBM-7	-2.17	2
DIPHENIDOL	CISAPRIDE	KBM-7	-0.84	5
OXYPHENONIUM BROMIDE	CILASTATIN	KBM-7	-1.47	1
NABILONE	LEVONORGESTREL	KBM-7	-2.95	5
THEOPHYLLINE	DOPAMINE	KBM-7	-2.79	7
CISAPRIDE	ARGATROBAN	KBM-7	-1.86	9
SULFAMETER	OSELTAMIVIR ACID	KBM-7	-2.79	6
SORAFENIB	FOMEPIZOLE	KBM-7	-0.37	7
TRIAMTERENE	TETRABENAZINE	KBM-7	-2.24	7
ORLISTAT	NITROSOGLUTATHIONE	KBM-7	-1.91	4
PYRAZINOIC ACID	ENOXACIN	KBM-7	-1.07	7
PROCARBAZINE	TACROLIMUS	KBM-7	-2.16	5
METYROSINE	PYRAZINAMIDE	KBM-7	1.18	7
ENOXACIN	RISPERIDONE	KBM-7	-2.06	1
NISOLDIPINE	BOSENTAN	KBM-7	-1.64	4
AZITHROMYCIN	PROCARBAZINE	KBM-7	-1.1	6
MILRINONE	MIGLUSTAT	KBM-7	-2.52	1
TACROLIMUS	CEVIMELINE	KBM-7	-0.44	1
NABILONE	THALIDOMIDE	KBM-7	-1.31	6
SN-38	PROBUCOL	KBM-7	-1.75	5
SITAGLIPTIN	LUBIPROSTONE	KBM-7	-2.66	1
EZETIMIBE	ETOMIDATE	KBM-7	-0.51	9
TRIOXSALEN	NATEGLINIDE	KBM-7	-0.39	0
CEFMENOXIME	PHENSUXIMIDE	KBM-7	-1.53	7
LITHIUM CITRATE	PRIMIDONE	KBM-7	-0.75	2
PROGUANIL	ILOPROST	KBM-7	-0.93	6
CEFMENOXIME	EPTIFIBATIDE	KBM-7	-0.99	2
ALTRETAMINE	AZITHROMYCIN	KBM-7	0.66	8
ENALAPRILAT	CEVIMELINE	KBM-7	-2.14	3
TACROLIMUS	NISOLDIPINE	KBM-7	-0.53	4
MILRINONE	TOLAZOLINE	KBM-7	-2.43	6
SULBACTAM	MESALAZINE	KBM-7	-2.46	2
LUMEFANTRINE	RAMELTEON	KBM-7	-0.96	8
DESOXYCORTICOSTERONE PIVALATE	ZALEPLON	KBM-7	-1.41	2
ACETAZOLAMIDE	OXYPHENONIUM BROMIDE	KBM-7	-1.44	0
TRIFLUOPERAZINE	NALTREXONE	KBM-7	-3.19	5
AMODIAQUINE	LUMEFANTRINE	KBM-7	-1.87	7
PYRAZINOIC ACID	DOPAMINE	KBM-7	-2.54	6
DEXCHLORPHENIRAMINE	6-HYDROXYBUSPIRONE	KBM-7	-1.8	8
DEXCHLORPHENIRAMINE	TRIHEXYPHENIDYL	KBM-7	-3.08	1
MESALAZINE	ILOPROST	KBM-7	-0.88	4
AMODIAQUINE	MEMANTINE	KBM-7	-1.84	5
CISAPRIDE	TRANEXAMIC ACID	KBM-7	-1.73	6
NABILONE	CARISOPRODOL	KBM-7	-1.95	3
METAXALONE	NORCISAPRIDE	KBM-7	-1.74	3
ARMODAFINIL	DIETHYLCARBAMAZINE	KBM-7	-2.11	8
DIPHENIDOL	DOPAMINE	KBM-7	-2.51	7
CANRENONE	BUSPIRONE	KBM-7	-2.03	8
EPTIFIBATIDE	TRANEXAMIC ACID	KBM-7	-1.95	9
DESOXYCORTICOSTERONE PIVALATE	CHLOROQUINE	KBM-7	-1.37	2
THALIDOMIDE	FOMEPIZOLE	KBM-7	-2.26	6
ARMODAFINIL	CARMUSTINE	KBM-7	-1.84	5
RUFINAMIDE	CEFMENOXIME	KBM-7	-0.01	2
LEVAMISOLE	LUBIPROSTONE	KBM-7	-1.46	9
RISPERIDONE	ZALEPLON	KBM-7	-2.67	7
FLUMAZENIL	METAXALONE	KBM-7	-1.26	9
NIZATIDINE	PENTOSTATIN	KBM-7	-1.21	7
AZITHROMYCIN	PARGYLINE	KBM-7	-0.49	3
LEVETIRACETAM	CARGLUMIC ACID	KBM-7	-0.79	5
CARISOPRODOL	PYRAZINAMIDE	KBM-7	-2.93	8
METRONIDAZOLE	ETOMIDATE	KBM-7	0.35	8
ETOMIDATE	AMANTADINE	KBM-7	-2.97	6
SAXAGLIPTIN	HYDROXYMETRONIDAZOLE	KBM-7	-1.76	3
CISAPRIDE	AZITHROMYCIN	KBM-7	-1.69	3
TESTOLACTONE	ALISKIREN	KBM-7	-1.44	4
CITALOPRAM	PRIMIDONE	KBM-7	-0.65	8
HYDROXYCHLOROQUINE	AMODIAQUINE	KBM-7	-0.77	6
NALTREXONE	TACRINE	KBM-7	-0.61	4
PHENSUXIMIDE	AMODIAQUINE	KBM-7	-2.43	3
DESOXYCORTICOSTERONE PIVALATE	PRAZIQUANTEL	KBM-7	-1.32	5
BOSENTAN	ACETOHEXAMIDE	KBM-7	-2.52	6
BOSENTAN	DIETHYLCARBAMAZINE	KBM-7	-2.51	0
CANRENONE	LUBIPROSTONE	KBM-7	-1.97	8
ZALCITABINE	DEXCHLORPHENIRAMINE	KBM-7	-0.69	3
TACROLIMUS	THALIDOMIDE	KBM-7	-1.18	8
RAMELTEON	MINOXIDIL SULFATE	KBM-7	-2.57	4
CITALOPRAM	ACETAZOLAMIDE	KBM-7	-0.63	2
NATEGLINIDE	ETHINYL ESTRADIOL	KBM-7	-1.32	0
DIETHYLCARBAMAZINE	BACLOFEN	KBM-7	-3.06	8
DUTASTERIDE	SULFAMETER	KBM-7	-1.46	6
PROCARBAZINE	SULFAMETER	KBM-7	-1.95	1
MIGLITOL	CARISOPRODOL	KBM-7	-1.85	4
CILASTATIN	MEBENDAZOLE	KBM-7	0.07	6
CARISOPRODOL	METYROSINE	KBM-7	-2.87	9
TOPIRAMATE	PIPERAZINE HEXAHYDRATE	KBM-7	-2.86	8
TESTOLACTONE	PENTOSTATIN	KBM-7	-1.13	9
VALPROIC ACID	CEVIMELINE	KBM-7	-0.26	4
OLMESARTAN MEDOXOMIL	ILOPROST	KBM-7	-2.0	7
ALISKIREN	PYRAZINOIC ACID	KBM-7	-2.38	6
RAMELTEON	LEVONORGESTREL	KBM-7	-2.69	1
PENTOLINIUM TARTRATE	CEFMENOXIME	KBM-7	0.6	3
SITAGLIPTIN	ETOMIDATE	KBM-7	-2.46	3
DIPHENIDOL	MEMANTINE	KBM-7	-1.12	5
DESOXYCORTICOSTERONE PIVALATE	DIHYDROERGOTAMINE	KBM-7	-1.23	8
METAXALONE	ASENAPINE	KBM-7	-1.57	2
AZATADINE	METRONIDAZOLE	KBM-7	-0.87	2
TOPIRAMATE	OSELTAMIVIR	KBM-7	-2.8	0
ILOPROST	TRANEXAMIC ACID	KBM-7	-1.73	8
CEVIMELINE	DUTASTERIDE	KBM-7	-1.23	0
LEVETIRACETAM	STANOZOLOL	KBM-7	-0.66	8
DIETHYLCARBAMAZINE	CITALOPRAM	KBM-7	-2.97	5
TRIOXSALEN	TRILOSTANE	KBM-7	-1.9	1
TINIDAZOLE	MEMANTINE	KBM-7	-1.09	9
BOSENTAN	TOPIRAMATE	KBM-7	-2.41	1
PROGUANIL	METHYCLOTHIAZIDE	KBM-7	-0.08	3
NALTREXONE	RAMELTEON	KBM-7	-0.49	2
MECAMYLAMINE	BOSENTAN	KBM-7	-1.39	6
MEBENDAZOLE	MILRINONE	KBM-7	-1.2	8
ARGATROBAN	PRAZIQUANTEL	KBM-7	-1.72	7
TESTOLACTONE	AMANTADINE	KBM-7	-2.83	7
METYROSINE	VARENICLINE	KBM-7	0.51	5
PARGYLINE	VALPROIC ACID	KBM-7	-1.35	5
METFORMIN	DIHYDROERGOTAMINE	KBM-7	0.05	3
ATENOLOL	CEFMENOXIME	KBM-7	-1.25	8
SORAFENIB	STANOZOLOL	KBM-7	1.91	2
METAXALONE	TRIOXSALEN	KBM-7	-1.53	4
FOMEPIZOLE	MESALAZINE	KBM-7	-1.08	3
ARGATROBAN	CARISOPRODOL	KBM-7	-1.75	9
EZETIMIBE	PHENSUXIMIDE	KBM-7	-1.27	0
TOLAZOLINE	METYROSINE	KBM-7	2.01	2
MECAMYLAMINE	FENOPROFEN	KBM-7	-1.12	9
NABILONE	VALPROIC ACID	KBM-7	3.16	6
MARAVIROC	ENOXACIN	KBM-7	-1.17	1
CARGLUMIC ACID	ENTACAPONE	KBM-7	-1.49	4
RAMELTEON	MIGLUSTAT	KBM-7	-2.23	2
ORLISTAT	SAXAGLIPTIN	KBM-7	-1.57	7
HYDROXYMETRONIDAZOLE	PRIMIDONE	KBM-7	-2.4	8
TOPIRAMATE	BACLOFEN	KBM-7	-2.72	6
TRIFLUOPERAZINE	TETRABENAZINE	KBM-7	-2.92	7
CARMUSTINE	PINACIDIL	KBM-7	-2.64	6
BACLOFEN	PARGYLINE	KBM-7	-0.91	9
DEXCHLORPHENIRAMINE	MECAMYLAMINE	KBM-7	-1.54	6
DIETHYLCARBAMAZINE	MILRINONE	KBM-7	-2.88	3
METAXALONE	ALTRETAMINE	KBM-7	-1.47	1
ARGATROBAN	VALPROIC ACID	KBM-7	-1.65	2
MILRINONE	TRANEXAMIC ACID	KBM-7	-2.14	4
ISOSORBIDE DINITRATE	THALIDOMIDE	KBM-7	-2.21	3
MECAMYLAMINE	ALTRETAMINE	KBM-7	-1.06	9
EZETIMIBE	ZALEPLON	KBM-7	-0.35	0
AZATADINE	OLMESARTAN	KBM-7	-0.76	5
ACETOHEXAMIDE	BACLOFEN	KBM-7	-0.77	2
ARGATROBAN	SITAGLIPTIN	KBM-7	-1.63	6
ARGATROBAN	TACRINE	KBM-7	-1.63	3
SN-38	TRIOXSALEN	KBM-7	-1.41	4
3-AMINO-2-OXAZOLIDINONE	LITHIUM CITRATE	KBM-7	-0.57	3
