drugname1	drugname2	cell_line	synergy	fold
MARAVIROC	TRIOXSALEN	KBM-7	2.82	5
NIZATIDINE	SILDENAFIL	KBM-7	3.91	5
SAXAGLIPTIN	ATOVAQUONE	KBM-7	2.38	8
SAXAGLIPTIN	TRIAMTERENE	KBM-7	2.39	7
MESALAZINE	BUSULFAN	KBM-7	3.17	3
SULBACTAM	FLUMAZENIL	KBM-7	1.78	3
BUSULFAN	TRIOXSALEN	KBM-7	2.16	8
LUBIPROSTONE	LAMOTRIGINE	KBM-7	0.64	7
MEMANTINE	FOMEPIZOLE	KBM-7	1.92	9
NATEGLINIDE	PROCARBAZINE	KBM-7	2.99	6
NALTREXONE	PYRAZINAMIDE	KBM-7	3.54	3
DIPHENIDOL	PYRAZINOIC ACID	KBM-7	3.5	0
TRIAMTERENE	PINACIDIL	KBM-7	2.08	7
TOLAZOLINE	EPTIFIBATIDE	KBM-7	3.27	9
MEMANTINE	ACETOHEXAMIDE	KBM-7	1.94	3
ASENAPINE	MEPHENYTOIN	KBM-7	0.73	7
ANASTROZOLE	FENOPROFEN	KBM-7	2.16	5
CARGLUMIC ACID	DOPAMINE	KBM-7	1.7	4
CILASTATIN	TRIFLUOPERAZINE	KBM-7	2.08	7
MIGLITOL	ACETAZOLAMIDE	KBM-7	2.75	7
CISAPRIDE	CLOPIDOGREL	KBM-7	2.51	6
OLMESARTAN	ATENOLOL	KBM-7	3.23	4
STANOZOLOL	METFORMIN	KBM-7	4.96	5
OSELTAMIVIR ACID	ALTRETAMINE	KBM-7	0.54	0
TRILOSTANE	LAMOTRIGINE	KBM-7	0.69	1
EZETIMIBE	DIETHYLCARBAMAZINE	KBM-7	2.14	4
MECAMYLAMINE	PROBENECID	KBM-7	0.41	4
ILOPROST	METHYLERGONOVINE	KBM-7	2.34	9
PROCARBAZINE	TRIOXSALEN	KBM-7	2.2	4
MINOXIDIL	DIHYDROERGOTAMINE	KBM-7	3.16	6
MINOXIDIL SULFATE	OSELTAMIVIR ACID	KBM-7	0.59	7
ASENAPINE	CILASTATIN	KBM-7	3.91	4
DIPHENIDOL	SORAFENIB	KBM-7	3.56	0
ANASTROZOLE	LEVAMISOLE	KBM-7	2.2	5
MIGLITOL	DOPAMINE	KBM-7	1.75	9
MINOXIDIL	THALIDOMIDE	KBM-7	3.04	5
RAMELTEON	ISONIAZID	KBM-7	1.36	7
MEBENDAZOLE	ILOPROST	KBM-7	3.24	5
CANRENONE	ACETOHEXAMIDE	KBM-7	2.26	0
ENTACAPONE	MIGLITOL	KBM-7	2.78	9
TRANYLCYPROMINE	TRIAMTERENE	KBM-7	3.2	7
CEVIMELINE	NISOLDIPINE	KBM-7	2.93	2
ENALAPRILAT	ALTRETAMINE	KBM-7	2.21	6
DIHYDROERGOTAMINE	CARGLUMIC ACID	KBM-7	3.15	9
CILASTATIN	BACLOFEN	KBM-7	4.19	4
OSELTAMIVIR	PYRAZINOIC ACID	KBM-7	1.83	7
MIGLITOL	VALPROIC ACID	KBM-7	2.84	1
DEXMEDETOMIDINE	DIHYDROERGOTAMINE	KBM-7	3.66	2
LEVONORGESTREL	MECAMYLAMINE	KBM-7	0.5	0
PRIMIDONE	ACETOHEXAMIDE	KBM-7	2.84	9
NISOLDIPINE	OXYPHENONIUM BROMIDE	KBM-7	2.83	3
PROBUCOL	NIZATIDINE	KBM-7	4.73	4
ALTRETAMINE	TERAZOSIN	KBM-7	4.45	0
AMODIAQUINE	ARMODAFINIL	KBM-7	2.5	6
LACOSAMIDE	MILRINONE	KBM-7	0.98	6
TERAZOSIN	PROPYLTHIOURACIL	KBM-7	2.89	0
TRANYLCYPROMINE	SORAFENIB	KBM-7	4.09	6
CISAPRIDE	DIHYDROERGOTAMINE	KBM-7	2.63	6
MIGLUSTAT	PHENSUXIMIDE	KBM-7	0.89	5
OLMESARTAN	ACETOHEXAMIDE	KBM-7	3.37	6
TESTOLACTONE	SULBACTAM	KBM-7	2.97	5
TRIHEXYPHENIDYL	MECAMYLAMINE	KBM-7	0.28	8
LEVONORGESTREL	CEFMENOXIME	KBM-7	0.52	7
GABAPENTIN	VECURONIUM BROMIDE	KBM-7	1.82	0
METAXALONE	SULBACTAM	KBM-7	2.65	9
DEXTROMETHORPHAN	METAXALONE	KBM-7	3.68	2
NORCISAPRIDE	DIHYDROERGOTAMINE	KBM-7	1.64	7
FLUMAZENIL	ANASTROZOLE	KBM-7	3.11	3
ILOPROST	AMANTADINE	KBM-7	1.4	6
CEVIMELINE	PENTOSTATIN	KBM-7	3.0	3
AZATADINE	METYROSINE	KBM-7	3.38	6
TETRABENAZINE	ARMODAFINIL	KBM-7	2.48	9
CILASTATIN	PYRAZINAMIDE	KBM-7	4.81	9
MEMANTINE	MINOXIDIL	KBM-7	2.13	8
OSELTAMIVIR ACID	ENOXACIN	KBM-7	0.72	6
OSELTAMIVIR ACID	PRIMIDONE	KBM-7	0.72	4
BUMETANIDE	PRAZIQUANTEL	KBM-7	2.1	0
MARAVIROC	MECAMYLAMINE	KBM-7	3.05	3
6-HYDROXYBUSPIRONE	PENTOSTATIN	KBM-7	1.99	3
MILRINONE	GABAPENTIN	KBM-7	2.03	7
THEOPHYLLINE	METFORMIN	KBM-7	1.79	5
ETOMIDATE	SN-38	KBM-7	3.78	0
ZAFIRLUKAST	ISONIAZID	KBM-7	0.57	5
VARENICLINE	ETHINYL ESTRADIOL	KBM-7	3.05	4
PINACIDIL	ENOXACIN	KBM-7	2.08	2
TRIFLUOPERAZINE	DESOXYCORTICOSTERONE PIVALATE	KBM-7	1.3	3
ZALEPLON	BUMETANIDE	KBM-7	2.85	1
MILRINONE	DESOXYCORTICOSTERONE PIVALATE	KBM-7	2.09	1
MINOXIDIL SULFATE	ZALCITABINE	KBM-7	0.82	1
TINIDAZOLE	TRIAMTERENE	KBM-7	3.35	1
TOLAZOLINE	TRILOSTANE	KBM-7	2.42	8
AMODIAQUINE	ISOSORBIDE DINITRATE	KBM-7	2.65	8
BACLOFEN	PIPERAZINE HEXAHYDRATE	KBM-7	2.24	8
OXYPHENONIUM BROMIDE	NALTREXONE	KBM-7	3.14	0
LEVONORGESTREL	THEOPHYLLINE	KBM-7	0.64	7
BUMETANIDE	CARISOPRODOL	KBM-7	2.16	0
TESTOLACTONE	MINOXIDIL	KBM-7	4.41	4
OLMESARTAN	SILDENAFIL	KBM-7	3.51	1
DOPAMINE	ISONIAZID	KBM-7	0.96	9
TESTOLACTONE	AMODIAQUINE	KBM-7	3.7	7
DIPHENIDOL	CEVIMELINE	KBM-7	3.83	3
OSELTAMIVIR ACID	DOPAMINE	KBM-7	0.84	1
CARMUSTINE	PIPERAZINE HEXAHYDRATE	KBM-7	1.64	6
NATEGLINIDE	3-AMINO-2-OXAZOLIDINONE	KBM-7	3.31	0
ENALAPRILAT	DEXMEDETOMIDINE	KBM-7	2.45	5
NALTREXONE	6-HYDROXYBUSPIRONE	KBM-7	3.13	0
PROCARBAZINE	TACRINE	KBM-7	2.52	5
ACETOHEXAMIDE	LUBIPROSTONE	KBM-7	3.07	6
PINACIDIL	HYDROXYMETRONIDAZOLE	KBM-7	2.19	6
MIGLITOL	SULFAMETER	KBM-7	3.03	5
THALIDOMIDE	LUBIPROSTONE	KBM-7	2.3	9
ENALAPRILAT	HYDROXYMETRONIDAZOLE	KBM-7	2.46	1
DIHYDROERGOTAMINE	BACLOFEN	KBM-7	3.4	0
RISPERIDONE	TRILOSTANE	KBM-7	1.87	8
ENOXACIN	IMIPRAMINE	KBM-7	2.61	3
NISOLDIPINE	VARENICLINE	KBM-7	3.07	4
PENTOSTATIN	PROBUCOL	KBM-7	2.34	3
TRIFLUOPERAZINE	ALTRETAMINE	KBM-7	1.42	7
ASENAPINE	PYRAZINAMIDE	KBM-7	4.24	1
TRANEXAMIC ACID	MEBENDAZOLE	KBM-7	4.56	6
CHLOROQUINE	CANRENONE	KBM-7	3.58	2
ALISKIREN	FOMEPIZOLE	KBM-7	2.09	1
ZALEPLON	TRIAMTERENE	KBM-7	2.98	7
OXYPHENONIUM BROMIDE	DIPHENIDOL	KBM-7	3.26	1
6-HYDROXYBUSPIRONE	TRILOSTANE	KBM-7	2.17	8
TRIAMTERENE	LUBIPROSTONE	KBM-7	2.49	3
LEVONORGESTREL	NORCISAPRIDE	KBM-7	0.78	3
GABAPENTIN	LEVETIRACETAM	KBM-7	4.82	7
ISONIAZID	GALANTAMINE	KBM-7	0.68	9
VECURONIUM BROMIDE	TOLAZOLINE	KBM-7	1.06	8
FENOPROFEN	PROBENECID	KBM-7	0.78	8
NORCISAPRIDE	BUSULFAN	KBM-7	1.87	6
AMANTADINE	ARGATROBAN	KBM-7	0.61	9
ALTRETAMINE	TRANEXAMIC ACID	KBM-7	5.34	3
TRILOSTANE	ZALCITABINE	KBM-7	1.57	6
AMOXAPINE	PROBUCOL	KBM-7	0.06	0
NATEGLINIDE	LITHIUM CITRATE	KBM-7	3.42	8
TETRABENAZINE	AZATADINE	KBM-7	2.73	0
LEVAMISOLE	LACOSAMIDE	KBM-7	2.29	8
LUBIPROSTONE	VALPROIC ACID	KBM-7	2.15	1
LIOTHYRONINE	NORCISAPRIDE	KBM-7	2.7	0
ZALCITABINE	AMOXAPINE	KBM-7	1.12	0
CHLOROQUINE	NALTREXONE	KBM-7	5.04	5
ALISKIREN	SUMATRIPTAN	KBM-7	2.2	0
OLMESARTAN MEDOXOMIL	THEOPHYLLINE	KBM-7	2.57	7
PIPERAZINE HEXAHYDRATE	EPTIFIBATIDE	KBM-7	1.42	9
ZALCITABINE	CEFMENOXIME	KBM-7	6.93	5
CEVIMELINE	OSELTAMIVIR ACID	KBM-7	2.03	4
TRANYLCYPROMINE	ETHINYL ESTRADIOL	KBM-7	3.31	9
ETHINYL ESTRADIOL	DOPAMINE	KBM-7	2.2	4
RISPERIDONE	LEVONORGESTREL	KBM-7	1.9	9
TRANYLCYPROMINE	THEOPHYLLINE	KBM-7	3.09	2
OXYPHENONIUM BROMIDE	ANASTROZOLE	KBM-7	3.38	7
MEPHENYTOIN	6-HYDROXYBUSPIRONE	KBM-7	0.22	0
EPTIFIBATIDE	GABAPENTIN	KBM-7	2.77	2
OSELTAMIVIR	BUSPIRONE	KBM-7	2.27	2
LUBIPROSTONE	ISONIAZID	KBM-7	1.83	1
MEBENDAZOLE	VARENICLINE	KBM-7	3.72	6
OSELTAMIVIR ACID	CARMUSTINE	KBM-7	1.08	7
CITALOPRAM	VECURONIUM BROMIDE	KBM-7	2.23	6
TRIOXSALEN	OLMESARTAN MEDOXOMIL	KBM-7	3.68	9
ILOPROST	CARISOPRODOL	KBM-7	2.83	4
CARMUSTINE	VALPROIC ACID	KBM-7	1.89	4
ENOXACIN	PHENSUXIMIDE	KBM-7	2.81	9
RUFINAMIDE	BOSENTAN	KBM-7	3.22	1
ATOVAQUONE	ARGATROBAN	KBM-7	3.9	1
3-AMINO-2-OXAZOLIDINONE	ISOSORBIDE DINITRATE	KBM-7	3.32	8
METFORMIN	ENTACAPONE	KBM-7	4.28	1
SORAFENIB	MESALAZINE	KBM-7	5.51	0
DUTASTERIDE	ACETAZOLAMIDE	KBM-7	3.89	2
RISPERIDONE	TOLAZOLINE	KBM-7	2.11	0
ZALEPLON	THEOPHYLLINE	KBM-7	3.18	5
TRIAMTERENE	LACOSAMIDE	KBM-7	2.45	1
STANOZOLOL	METAXALONE	KBM-7	4.13	6
ILOPROST	PROCARBAZINE	KBM-7	2.92	7
FOMEPIZOLE	METHYLERGONOVINE	KBM-7	3.55	1
OXYPHENONIUM BROMIDE	HYDROXYMETRONIDAZOLE	KBM-7	3.23	7
FLUMAZENIL	RAMELTEON	KBM-7	3.55	6
TRIOXSALEN	ETOMIDATE	KBM-7	4.49	8
EPTIFIBATIDE	PRAZIQUANTEL	KBM-7	2.88	4
DEXMEDETOMIDINE	OSELTAMIVIR	KBM-7	3.39	8
SAXAGLIPTIN	PIPERAZINE HEXAHYDRATE	KBM-7	2.61	2
ZALCITABINE	ARMODAFINIL	KBM-7	5.37	5
CITALOPRAM	ANASTROZOLE	KBM-7	3.83	4
3-AMINO-2-OXAZOLIDINONE	PYRAZINAMIDE	KBM-7	4.01	2
ISONIAZID	ACETOHEXAMIDE	KBM-7	0.92	7
SN-38	METHYCLOTHIAZIDE	KBM-7	3.18	8
NATEGLINIDE	PINACIDIL	KBM-7	3.52	1
IMIPRAMINE	AMOXAPINE	KBM-7	1.31	8
TINIDAZOLE	ALISKIREN	KBM-7	3.38	4
3-AMINO-2-OXAZOLIDINONE	METHYLERGONOVINE	KBM-7	4.05	7
CLOFIBRATE	PROGUANIL	KBM-7	3.54	8
CHLOROQUINE	ZALCITABINE	KBM-7	5.77	0
MEPHENYTOIN	FOMEPIZOLE	KBM-7	0.38	2
ACETOHEXAMIDE	PYRAZINOIC ACID	KBM-7	3.85	3
AZATADINE	TOLAZOLINE	KBM-7	3.87	2
TACRINE	MEPHENYTOIN	KBM-7	1.42	3
NALTREXONE	EFLORNITHINE	KBM-7	1.3	8
METRONIDAZOLE	TOLAZOLINE	KBM-7	5.23	3
LEVONORGESTREL	LEVAMISOLE	KBM-7	1.08	6
NORCISAPRIDE	THEOPHYLLINE	KBM-7	2.15	9
ARMODAFINIL	CANRENONE	KBM-7	3.9	8
PRAZIQUANTEL	ZALEPLON	KBM-7	3.07	3
NORCISAPRIDE	MARAVIROC	KBM-7	2.17	8
GABAPENTIN	LUMEFANTRINE	KBM-7	5.04	2
ANASTROZOLE	EZETIMIBE	KBM-7	2.9	9
ETOMIDATE	MEBUTAMATE	KBM-7	0.8	2
CILASTATIN	PYRAZINOIC ACID	KBM-7	5.36	5
MEMANTINE	ASENAPINE	KBM-7	2.69	2
THEOPHYLLINE	FOMEPIZOLE	KBM-7	2.33	3
SULFAMETER	ZONISAMIDE	KBM-7	2.43	2
MECAMYLAMINE	DIHYDROERGOTAMINE	KBM-7	3.67	2
EFLORNITHINE	TRIAMTERENE	KBM-7	0.35	1
ZONISAMIDE	CLOFIBRATE	KBM-7	3.73	7
OSELTAMIVIR ACID	MEBUTAMATE	KBM-7	0.82	3
BUSULFAN	TRIAMTERENE	KBM-7	2.95	1
MILRINONE	RAMELTEON	KBM-7	2.61	9
LITHIUM CITRATE	ALTRETAMINE	KBM-7	4.31	7
DESOXYCORTICOSTERONE PIVALATE	SULFAMETER	KBM-7	3.46	6
LUMEFANTRINE	6-HYDROXYBUSPIRONE	KBM-7	3.57	4
EZETIMIBE	HYDROXYCHLOROQUINE	KBM-7	4.55	2
VECURONIUM BROMIDE	BUSULFAN	KBM-7	1.45	4
DEXMEDETOMIDINE	METAXALONE	KBM-7	4.31	7
NIZATIDINE	6-HYDROXYBUSPIRONE	KBM-7	3.58	6
CILASTATIN	TRIMETHOPRIM	KBM-7	1.04	5
BACLOFEN	D-CYCLOSERINE	KBM-7	0.44	3
GABAPENTIN	MINOXIDIL SULFATE	KBM-7	2.37	8
EFLORNITHINE	OLMESARTAN	KBM-7	0.39	0
SILDENAFIL	TINIDAZOLE	KBM-7	3.72	2
PHENSUXIMIDE	DEXCHLORPHENIRAMINE	KBM-7	2.55	2
OLMESARTAN MEDOXOMIL	HYDROXYMETRONIDAZOLE	KBM-7	2.93	0
CLOFIBRATE	LAMOTRIGINE	KBM-7	1.48	0
ARGATROBAN	MILRINONE	KBM-7	3.15	8
NIZATIDINE	LEVETIRACETAM	KBM-7	5.26	5
PENTOSTATIN	NISOLDIPINE	KBM-7	2.81	0
TRIMETHOPRIM	ZONISAMIDE	KBM-7	0.09	9
TINIDAZOLE	TRILOSTANE	KBM-7	3.02	6
METHYLERGONOVINE	CARMUSTINE	KBM-7	3.23	3
SULBACTAM	CLOFIBRATE	KBM-7	2.68	9
BOSENTAN	ENTACAPONE	KBM-7	2.52	9
EFLORNITHINE	D-CYCLOSERINE	KBM-7	0.47	8
LUMEFANTRINE	PROBUCOL	KBM-7	4.19	3
ALISKIREN	METHYLERGONOVINE	KBM-7	2.61	7
RUFINAMIDE	PIPERAZINE HEXAHYDRATE	KBM-7	2.84	8
ASENAPINE	6-HYDROXYBUSPIRONE	KBM-7	3.7	0
TRILOSTANE	DIPHENIDOL	KBM-7	2.05	9
DEXCHLORPHENIRAMINE	ATOVAQUONE	KBM-7	3.33	7
ZAFIRLUKAST	TRILOSTANE	KBM-7	1.25	3
AMODIAQUINE	CILASTATIN	KBM-7	3.28	0
EZETIMIBE	CILASTATIN	KBM-7	4.67	1
DEXMEDETOMIDINE	EPTIFIBATIDE	KBM-7	4.2	7
PHENSUXIMIDE	ARMODAFINIL	KBM-7	2.65	1
PRIMIDONE	ASENAPINE	KBM-7	3.65	4
SITAGLIPTIN	NALTREXONE	KBM-7	2.57	9
SAXAGLIPTIN	PHENSUXIMIDE	KBM-7	3.35	4
RISPERIDONE	METAXALONE	KBM-7	2.47	3
NATEGLINIDE	ILOPROST	KBM-7	3.95	7
ENOXACIN	CARMUSTINE	KBM-7	3.21	6
TESTOLACTONE	PINACIDIL	KBM-7	3.84	8
IVERMECTIN	CARMUSTINE	KBM-7	3.33	6
LEVONORGESTREL	ARGATROBAN	KBM-7	1.36	3
HYDROXYCHLOROQUINE	HYDROXYMETRONIDAZOLE	KBM-7	3.6	7
PYRAZINAMIDE	TRIFLUPROMAZINE	KBM-7	0.04	4
BUSULFAN	RISPERIDONE	KBM-7	3.18	5
MILRINONE	CARMUSTINE	KBM-7	2.83	3
EPTIFIBATIDE	LACOSAMIDE	KBM-7	2.86	0
ZAFIRLUKAST	TRIAMTERENE	KBM-7	1.36	1
RUFINAMIDE	GALANTAMINE	KBM-7	5.2	6
VECURONIUM BROMIDE	MIGLUSTAT	KBM-7	1.65	5
ARGATROBAN	TRIAMTERENE	KBM-7	3.33	5
LEVONORGESTREL	CARISOPRODOL	KBM-7	1.38	2
ISONIAZID	PYRAZINOIC ACID	KBM-7	1.27	7
ASENAPINE	OLMESARTAN	KBM-7	4.88	9
TRIHEXYPHENIDYL	RISPERIDONE	KBM-7	1.16	9
THALIDOMIDE	AMODIAQUINE	KBM-7	2.98	4
IMIPRAMINE	TRIFLUOPERAZINE	KBM-7	3.1	5
CILASTATIN	DIETHYLCARBAMAZINE	KBM-7	3.16	4
METAXALONE	MECAMYLAMINE	KBM-7	3.56	8
PROBENECID	PYRAZINOIC ACID	KBM-7	0.43	6
PIPERAZINE HEXAHYDRATE	ZALEPLON	KBM-7	2.03	4
BUSULFAN	IMIPRAMINE	KBM-7	3.25	7
CISAPRIDE	LUBIPROSTONE	KBM-7	3.58	5
EZETIMIBE	ARMODAFINIL	KBM-7	4.85	5
DESOXYCORTICOSTERONE PIVALATE	DEXMEDETOMIDINE	KBM-7	3.93	3
RILUZOLE	ACARBOSE	KBM-7	0.51	7
LEVETIRACETAM	SUMATRIPTAN	KBM-7	4.41	5
EZETIMIBE	FEBUXOSTAT	KBM-7	0.11	2
LUBIPROSTONE	TRIFLUPROMAZINE	KBM-7	0.17	5
BOSENTAN	PROGUANIL	KBM-7	2.75	4
AMOXAPINE	FLUMAZENIL	KBM-7	0.74	8
ENALAPRILAT	TRANYLCYPROMINE	KBM-7	3.24	8
MESALAZINE	ALTRETAMINE	KBM-7	5.01	2
LUMEFANTRINE	ACETOHEXAMIDE	KBM-7	4.43	7
PROCARBAZINE	PROGUANIL	KBM-7	3.3	4
RUFINAMIDE	VARENICLINE	KBM-7	5.32	9
METFORMIN	BACLOFEN	KBM-7	5.21	9
NATEGLINIDE	CEFMENOXIME	KBM-7	4.12	7
OXYPHENONIUM BROMIDE	ZALEPLON	KBM-7	4.01	4
ACETOHEXAMIDE	CITALOPRAM	KBM-7	4.33	0
TRANYLCYPROMINE	SUMATRIPTAN	KBM-7	4.47	0
CLOPIDOGREL	LUBIPROSTONE	KBM-7	3.88	4
LUMEFANTRINE	BACLOFEN	KBM-7	4.46	6
DIPHENIDOL	TERAZOSIN	KBM-7	4.69	5
ACETOHEXAMIDE	ALTRETAMINE	KBM-7	4.34	8
METAXALONE	TRIFLUPROMAZINE	KBM-7	0.21	7
LEVONORGESTREL	ISONIAZID	KBM-7	1.54	5
METYROSINE	ACETOHEXAMIDE	KBM-7	5.37	9
OLMESARTAN	MINOXIDIL SULFATE	KBM-7	2.75	1
SITAGLIPTIN	THEOPHYLLINE	KBM-7	2.78	6
MEMANTINE	RUFINAMIDE	KBM-7	3.1	2
OSELTAMIVIR	THEOPHYLLINE	KBM-7	2.91	7
PARGYLINE	ABACAVIR	KBM-7	0.03	4
SULBACTAM	DEXCHLORPHENIRAMINE	KBM-7	3.0	8
METAXALONE	LITHIUM CITRATE	KBM-7	3.69	7
DESOXYCORTICOSTERONE PIVALATE	LITHIUM CITRATE	KBM-7	4.02	6
ARMODAFINIL	OSELTAMIVIR	KBM-7	3.96	2
METRONIDAZOLE	SILDENAFIL	KBM-7	5.14	2
6-HYDROXYBUSPIRONE	BUSPIRONE	KBM-7	3.0	8
METRONIDAZOLE	ISONIAZID	KBM-7	2.52	5
LUMEFANTRINE	METAXALONE	KBM-7	4.52	5
MEMANTINE	PRIMIDONE	KBM-7	3.15	0
MARAVIROC	CANRENONE	KBM-7	4.08	7
TRIHEXYPHENIDYL	ACETAZOLAMIDE	KBM-7	1.36	9
PARGYLINE	NIZATIDINE	KBM-7	3.92	5
SAXAGLIPTIN	PROCARBAZINE	KBM-7	3.65	9
VECURONIUM BROMIDE	PROBUCOL	KBM-7	1.91	9
MEBENDAZOLE	SILDENAFIL	KBM-7	4.43	3
THALIDOMIDE	SULBACTAM	KBM-7	3.2	0
NALTREXONE	ABACAVIR	KBM-7	0.1	4
MIGLITOL	3-AMINO-2-OXAZOLIDINONE	KBM-7	4.01	4
TRIFLUOPERAZINE	DUTASTERIDE	KBM-7	2.33	6
PROBENECID	PHENSUXIMIDE	KBM-7	0.64	2
TRIMETHOPRIM	D-CYCLOSERINE	KBM-7	0.51	1
AZITHROMYCIN	DIHYDROERGOTAMINE	KBM-7	5.35	2
ETHINYL ESTRADIOL	ATENOLOL	KBM-7	3.08	8
METHYCLOTHIAZIDE	CILASTATIN	KBM-7	4.61	6
NISOLDIPINE	RISPERIDONE	KBM-7	3.84	4
MINOXIDIL SULFATE	MECAMYLAMINE	KBM-7	1.85	3
DEXTROMETHORPHAN	ISOSORBIDE DINITRATE	KBM-7	4.06	6
ATENOLOL	MEPHENYTOIN	KBM-7	2.04	9
NATEGLINIDE	PROBENECID	KBM-7	1.7	3
ACARBOSE	PROPYLTHIOURACIL	KBM-7	4.07	6
ISOSORBIDE DINITRATE	ZONISAMIDE	KBM-7	3.07	0
SITAGLIPTIN	GUANADREL	KBM-7	0.17	0
PIPERAZINE HEXAHYDRATE	CHLOROQUINE	KBM-7	2.29	4
AMANTADINE	METHYCLOTHIAZIDE	KBM-7	1.53	1
MEMANTINE	LEVONORGESTREL	KBM-7	2.73	8
MILRINONE	NATEGLINIDE	KBM-7	3.16	3
MEPHENYTOIN	TERAZOSIN	KBM-7	1.05	3
OXYPHENONIUM BROMIDE	PINACIDIL	KBM-7	4.22	3
VECURONIUM BROMIDE	THALIDOMIDE	KBM-7	2.0	7
ZAFIRLUKAST	FLUMAZENIL	KBM-7	1.71	2
FLUMAZENIL	CILASTATIN	KBM-7	4.27	4
3-AMINO-2-OXAZOLIDINONE	SUMATRIPTAN	KBM-7	4.68	7
TRIHEXYPHENIDYL	CISAPRIDE	KBM-7	1.51	7
HYDROXYMETRONIDAZOLE	STANOZOLOL	KBM-7	2.95	3
ANASTROZOLE	TRIAMTERENE	KBM-7	3.53	1
CHLOROQUINE	ATENOLOL	KBM-7	5.18	4
ARGATROBAN	ENALAPRILAT	KBM-7	3.7	3
CHLOROQUINE	BUSULFAN	KBM-7	4.58	7
VECURONIUM BROMIDE	ILOPROST	KBM-7	2.06	8
ANASTROZOLE	ETHINYL ESTRADIOL	KBM-7	3.58	2
SULBACTAM	PRIMIDONE	KBM-7	3.21	6
NISOLDIPINE	OSELTAMIVIR ACID	KBM-7	2.96	9
MIGLUSTAT	METAXALONE	KBM-7	2.16	7
ATOVAQUONE	TRIFLUPROMAZINE	KBM-7	0.45	7
PYRAZINAMIDE	PROBUCOL	KBM-7	5.89	5
ISOSORBIDE DINITRATE	BUMETANIDE	KBM-7	3.16	8
LACOSAMIDE	BACLOFEN	KBM-7	2.26	7
LEVETIRACETAM	NITROSOGLUTATHIONE	KBM-7	4.83	1
OXYPHENONIUM BROMIDE	SORAFENIB	KBM-7	4.29	6
ARGATROBAN	NORCISAPRIDE	KBM-7	3.75	7
PRAZIQUANTEL	ISOSORBIDE DINITRATE	KBM-7	3.78	8
MIGLITOL	D-CYCLOSERINE	KBM-7	1.07	4
PARGYLINE	SN-38	KBM-7	4.1	8
SN-38	VARENICLINE	KBM-7	3.96	3
PHENSUXIMIDE	MEPHENYTOIN	KBM-7	2.16	4
TINIDAZOLE	GUANADREL	KBM-7	0.27	3
METRONIDAZOLE	EPTIFIBATIDE	KBM-7	4.72	0
BUSULFAN	FENOPROFEN	KBM-7	3.62	0
ENTACAPONE	ETHINYL ESTRADIOL	KBM-7	4.16	2
ETHINYL ESTRADIOL	ENOXACIN	KBM-7	3.26	4
SAXAGLIPTIN	GUANADREL	KBM-7	0.31	5
NABILONE	MIGLUSTAT	KBM-7	3.25	6
TRIOXSALEN	GABAPENTIN	KBM-7	5.35	0
MECAMYLAMINE	MINOXIDIL	KBM-7	4.38	6
ATOVAQUONE	TRANEXAMIC ACID	KBM-7	6.15	1
TESTOLACTONE	BUSPIRONE	KBM-7	5.64	0
IMIPRAMINE	CLOFIBRATE	KBM-7	4.71	8
METFORMIN	ACETOHEXAMIDE	KBM-7	5.71	5
BUMETANIDE	DESOXYCORTICOSTERONE PIVALATE	KBM-7	3.42	5
ISONIAZID	TACROLIMUS	KBM-7	1.8	0
PENTOSTATIN	MESALAZINE	KBM-7	3.49	5
FOMEPIZOLE	BUSPIRONE	KBM-7	4.48	5
MEPHENYTOIN	LITHIUM CITRATE	KBM-7	1.23	6
ENALAPRILAT	RUFINAMIDE	KBM-7	3.65	0
CEVIMELINE	TRAZODONE	KBM-7	0.1	0
THALIDOMIDE	ZALCITABINE	KBM-7	3.51	2
RUFINAMIDE	BUSULFAN	KBM-7	4.74	1
PALONOSETRON	ENOXACIN	KBM-7	4.82	9
OSELTAMIVIR ACID	CEFMENOXIME	KBM-7	2.08	9
CLOFIBRATE	METFORMIN	KBM-7	4.45	7
ISOSORBIDE DINITRATE	DESOXYCORTICOSTERONE PIVALATE	KBM-7	3.34	9
VECURONIUM BROMIDE	AZATADINE	KBM-7	2.26	3
6-HYDROXYBUSPIRONE	ZONISAMIDE	KBM-7	3.38	1
METHYLERGONOVINE	MINOXIDIL	KBM-7	4.2	5
3-AMINO-2-OXAZOLIDINONE	THEOPHYLLINE	KBM-7	4.21	4
3-AMINO-2-OXAZOLIDINONE	FOMEPIZOLE	KBM-7	4.99	7
CEFMENOXIME	MECAMYLAMINE	KBM-7	5.55	4
GALANTAMINE	PROBENECID	KBM-7	2.03	1
MINOXIDIL SULFATE	NORCISAPRIDE	KBM-7	2.22	6
HYDROXYCHLOROQUINE	DIETHYLCARBAMAZINE	KBM-7	3.77	2
CITALOPRAM	LEVETIRACETAM	KBM-7	5.17	1
BUSPIRONE	METHYLERGONOVINE	KBM-7	4.8	3
OLMESARTAN MEDOXOMIL	VALPROIC ACID	KBM-7	3.76	6
SUMATRIPTAN	MEBENDAZOLE	KBM-7	3.97	5
CLOPIDOGREL	ANASTROZOLE	KBM-7	4.87	6
CARGLUMIC ACID	TRIMETHOPRIM	KBM-7	1.93	1
MEBUTAMATE	MINOXIDIL SULFATE	KBM-7	0.73	1
ISOSORBIDE DINITRATE	SORAFENIB	KBM-7	3.44	7
