drugname1	drugname2	cell_line	synergy	fold
AZITHROMYCIN	CEVIMELINE	KBM-7	-2.03	0
MESALAZINE	FENOPROFEN	KBM-7	-0.01	2
LACOSAMIDE	ZALCITABINE	KBM-7	-1.79	3
ACETAZOLAMIDE	BACLOFEN	KBM-7	-2.85	5
TESTOLACTONE	MESALAZINE	KBM-7	-0.56	6
TESTOLACTONE	ACETOHEXAMIDE	KBM-7	-1.15	0
VALPROIC ACID	PROBUCOL	KBM-7	1.32	0
AZITHROMYCIN	SAXAGLIPTIN	KBM-7	-2.28	0
TRANYLCYPROMINE	BUMETANIDE	KBM-7	-2.77	7
DIHYDROERGOTAMINE	METAXALONE	KBM-7	-3.0	8
PINACIDIL	RUFINAMIDE	KBM-7	-2.61	9
TRANYLCYPROMINE	SULFAMETER	KBM-7	-2.92	6
TESTOLACTONE	CITALOPRAM	KBM-7	-0.79	4
CLOFIBRATE	PYRAZINOIC ACID	KBM-7	-0.11	7
ILOPROST	DEXMEDETOMIDINE	KBM-7	-2.7	8
NIZATIDINE	SULBACTAM	KBM-7	-2.19	5
ZALEPLON	DIHYDROERGOTAMINE	KBM-7	-2.87	1
NATEGLINIDE	ARGATROBAN	KBM-7	-3.13	7
VARENICLINE	PINACIDIL	KBM-7	-3.01	4
SAXAGLIPTIN	GABAPENTIN	KBM-7	-1.65	2
DEXMEDETOMIDINE	TOLAZOLINE	KBM-7	0.51	0
BUSULFAN	ARMODAFINIL	KBM-7	-2.52	0
3-AMINO-2-OXAZOLIDINONE	TETRABENAZINE	KBM-7	-2.69	4
GALANTAMINE	ZONISAMIDE	KBM-7	-1.1	7
OLMESARTAN MEDOXOMIL	VARENICLINE	KBM-7	-2.69	1
ORLISTAT	ZONISAMIDE	KBM-7	-2.88	4
ISOSORBIDE DINITRATE	TRANYLCYPROMINE	KBM-7	-2.62	1
TRANYLCYPROMINE	TRIFLUOPERAZINE	KBM-7	-3.14	3
METFORMIN	TRANYLCYPROMINE	KBM-7	-0.51	8
NALTREXONE	MEMANTINE	KBM-7	-2.72	8
NALTREXONE	NORCISAPRIDE	KBM-7	-3.1	4
3-AMINO-2-OXAZOLIDINONE	ZONISAMIDE	KBM-7	-1.98	1
DESOXYCORTICOSTERONE PIVALATE	METHYLERGONOVINE	KBM-7	-2.71	3
CILASTATIN	THALIDOMIDE	KBM-7	-1.77	7
CISAPRIDE	GABAPENTIN	KBM-7	-1.34	6
VARENICLINE	ISOSORBIDE DINITRATE	KBM-7	-2.81	1
OXYPHENONIUM BROMIDE	PROBUCOL	KBM-7	-0.99	7
METHYCLOTHIAZIDE	HYDROXYMETRONIDAZOLE	KBM-7	-3.03	1
MARAVIROC	ARMODAFINIL	KBM-7	-1.69	7
3-AMINO-2-OXAZOLIDINONE	TACRINE	KBM-7	-1.66	6
ETHINYL ESTRADIOL	MECAMYLAMINE	KBM-7	-3.18	0
TACROLIMUS	PROGUANIL	KBM-7	1.2	7
TRANEXAMIC ACID	ISONIAZID	KBM-7	-2.64	9
MECAMYLAMINE	LEVAMISOLE	KBM-7	-1.98	6
ZALEPLON	OLMESARTAN MEDOXOMIL	KBM-7	-3.09	2
IMIPRAMINE	FENOPROFEN	KBM-7	0.13	9
MILRINONE	ACETAZOLAMIDE	KBM-7	-3.15	0
CARGLUMIC ACID	DEXCHLORPHENIRAMINE	KBM-7	-2.88	6
TACROLIMUS	LUBIPROSTONE	KBM-7	-0.61	8
OSELTAMIVIR	OLMESARTAN	KBM-7	-2.87	5
PRAZIQUANTEL	ARMODAFINIL	KBM-7	-1.98	9
METRONIDAZOLE	CEFMENOXIME	KBM-7	2.62	9
TESTOLACTONE	ATENOLOL	KBM-7	-0.79	3
SN-38	PROCARBAZINE	KBM-7	-3.04	5
FLUMAZENIL	ETHINYL ESTRADIOL	KBM-7	-2.98	9
PROBUCOL	THALIDOMIDE	KBM-7	-1.51	7
METYROSINE	ILOPROST	KBM-7	-0.42	5
AZATADINE	LUMEFANTRINE	KBM-7	-1.5	7
NABILONE	ANASTROZOLE	KBM-7	0.83	5
TOPIRAMATE	VALPROIC ACID	KBM-7	-0.76	3
DIHYDROERGOTAMINE	SUMATRIPTAN	KBM-7	-2.38	9
DIHYDROERGOTAMINE	RAMELTEON	KBM-7	-1.51	7
LEVETIRACETAM	ALISKIREN	KBM-7	-2.57	9
SORAFENIB	CITALOPRAM	KBM-7	1.54	9
NATEGLINIDE	SULBACTAM	KBM-7	-2.84	7
ISOSORBIDE DINITRATE	DUTASTERIDE	KBM-7	-2.61	5
ACETAZOLAMIDE	SILDENAFIL	KBM-7	-2.06	5
FLUMAZENIL	ENALAPRILAT	KBM-7	-2.61	6
ATENOLOL	SORAFENIB	KBM-7	0.89	6
RAMELTEON	OLMESARTAN	KBM-7	-1.34	7
SAXAGLIPTIN	VARENICLINE	KBM-7	-1.85	8
NIZATIDINE	PYRAZINOIC ACID	KBM-7	2.26	2
SILDENAFIL	LUMEFANTRINE	KBM-7	-1.61	1
DEXMEDETOMIDINE	6-HYDROXYBUSPIRONE	KBM-7	-2.27	7
PRAZIQUANTEL	BACLOFEN	KBM-7	-2.19	2
CEVIMELINE	BUSULFAN	KBM-7	-2.52	5
ARMODAFINIL	MECAMYLAMINE	KBM-7	-1.19	8
HYDROXYCHLOROQUINE	MEPHENYTOIN	KBM-7	-2.99	4
ZALEPLON	NALTREXONE	KBM-7	-1.57	2
OSELTAMIVIR	ATENOLOL	KBM-7	-2.88	0
TACROLIMUS	MEBUTAMATE	KBM-7	-2.51	7
METHYLERGONOVINE	LUMEFANTRINE	KBM-7	-1.74	1
MEMANTINE	VALPROIC ACID	KBM-7	0.07	2
TRIHEXYPHENIDYL	NIZATIDINE	KBM-7	-2.66	4
RAMELTEON	BUSULFAN	KBM-7	-2.0	1
MARAVIROC	ENALAPRILAT	KBM-7	-2.47	5
ZALCITABINE	ETHINYL ESTRADIOL	KBM-7	0.25	4
LUMEFANTRINE	3-AMINO-2-OXAZOLIDINONE	KBM-7	-1.03	0
DUTASTERIDE	PINACIDIL	KBM-7	-2.25	7
EZETIMIBE	MINOXIDIL	KBM-7	-0.84	2
PYRAZINOIC ACID	TOLVAPTAN	KBM-7	-3.01	0
ENTACAPONE	PARGYLINE	KBM-7	-2.08	8
AZITHROMYCIN	CITALOPRAM	KBM-7	-0.25	3
ATOVAQUONE	SUMATRIPTAN	KBM-7	-0.72	6
TERAZOSIN	DEXCHLORPHENIRAMINE	KBM-7	-1.71	8
PROGUANIL	HYDROXYCHLOROQUINE	KBM-7	0.74	2
NISOLDIPINE	ACARBOSE	KBM-7	-0.92	2
HYDROXYCHLOROQUINE	SILDENAFIL	KBM-7	-0.11	7
MINOXIDIL	TETRABENAZINE	KBM-7	-1.97	6
DESOXYCORTICOSTERONE PIVALATE	METAXALONE	KBM-7	-2.01	4
CARGLUMIC ACID	TOLAZOLINE	KBM-7	0.6	4
ALISKIREN	PROBUCOL	KBM-7	-1.23	5
CLOFIBRATE	PINACIDIL	KBM-7	-2.5	9
GALANTAMINE	OLMESARTAN	KBM-7	0.06	2
CARISOPRODOL	PRIMIDONE	KBM-7	-3.08	3
GUANFACINE	CARISOPRODOL	KBM-7	-3.04	1
CITALOPRAM	DOPAMINE	KBM-7	-2.83	4
PARGYLINE	GABAPENTIN	KBM-7	-0.3	2
MILRINONE	CLOFIBRATE	KBM-7	-2.43	4
PARGYLINE	TRILOSTANE	KBM-7	-3.11	2
ZALEPLON	SULBACTAM	KBM-7	-2.61	3
CARISOPRODOL	PARGYLINE	KBM-7	-2.96	1
METAXALONE	EPTIFIBATIDE	KBM-7	-2.27	9
MEBENDAZOLE	RAMELTEON	KBM-7	-0.81	2
BUSULFAN	TETRABENAZINE	KBM-7	-2.49	5
TERAZOSIN	BOSENTAN	KBM-7	-2.08	0
MINOXIDIL	SITAGLIPTIN	KBM-7	-2.21	7
EFLORNITHINE	PROGUANIL	KBM-7	-3.23	7
ENOXACIN	METRONIDAZOLE	KBM-7	-0.57	6
LEVETIRACETAM	LUBIPROSTONE	KBM-7	-1.89	7
TINIDAZOLE	ACETOHEXAMIDE	KBM-7	-0.74	7
CEVIMELINE	ARMODAFINIL	KBM-7	-0.7	5
PRIMIDONE	MILRINONE	KBM-7	-2.28	9
OLMESARTAN MEDOXOMIL	SN-38	KBM-7	-2.2	6
ZALEPLON	STANOZOLOL	KBM-7	0.14	1
PROPYLTHIOURACIL	ILOPROST	KBM-7	-2.65	5
ANASTROZOLE	MESALAZINE	KBM-7	-1.02	8
PROGUANIL	CHLOROQUINE	KBM-7	1.47	5
TESTOLACTONE	PIPERAZINE HEXAHYDRATE	KBM-7	-1.34	5
SUMATRIPTAN	SITAGLIPTIN	KBM-7	-2.69	2
SAXAGLIPTIN	RAMELTEON	KBM-7	-1.19	2
SULFAMETER	NISOLDIPINE	KBM-7	-2.34	2
ORLISTAT	TESTOLACTONE	KBM-7	-0.12	2
METAXALONE	PROGUANIL	KBM-7	-0.62	5
DEXCHLORPHENIRAMINE	CLOFIBRATE	KBM-7	-1.56	6
PALONOSETRON	ORLISTAT	KBM-7	-0.71	5
CARISOPRODOL	TRANEXAMIC ACID	KBM-7	-0.71	4
ALISKIREN	ETHINYL ESTRADIOL	KBM-7	-2.94	6
VECURONIUM BROMIDE	ENTACAPONE	KBM-7	-3.1	3
MEMANTINE	SN-38	KBM-7	-2.17	1
AMODIAQUINE	MIGLUSTAT	KBM-7	-3.25	6
LAMOTRIGINE	CILASTATIN	KBM-7	-2.42	9
ANASTROZOLE	BUSULFAN	KBM-7	-2.24	5
CEVIMELINE	BOSENTAN	KBM-7	-2.14	7
ANASTROZOLE	PROPYLTHIOURACIL	KBM-7	-2.6	7
GUANFACINE	BOSENTAN	KBM-7	-2.22	6
DESOXYCORTICOSTERONE PIVALATE	PENTOSTATIN	KBM-7	-1.87	3
MIGLUSTAT	SN-38	KBM-7	-3.12	2
PIPERAZINE HEXAHYDRATE	METRONIDAZOLE	KBM-7	-1.35	3
OLMESARTAN	ZAFIRLUKAST	KBM-7	-2.82	2
TRIFLUOPERAZINE	LEVETIRACETAM	KBM-7	-2.12	8
LEVAMISOLE	AZATADINE	KBM-7	-0.51	5
CITALOPRAM	PYRAZINOIC ACID	KBM-7	2.22	8
IMIPRAMINE	TRIOXSALEN	KBM-7	0.07	0
MARAVIROC	6-HYDROXYBUSPIRONE	KBM-7	-1.95	0
CHLOROQUINE	LUMEFANTRINE	KBM-7	1.14	0
FOMEPIZOLE	BOSENTAN	KBM-7	-1.96	6
TRANEXAMIC ACID	ZONISAMIDE	KBM-7	0.92	8
MEMANTINE	CLOFIBRATE	KBM-7	-1.78	6
CLOFIBRATE	CARMUSTINE	KBM-7	-2.26	7
TESTOLACTONE	IMIPRAMINE	KBM-7	0.79	6
GABAPENTIN	LACOSAMIDE	KBM-7	-1.22	8
CLOPIDOGREL	ZALEPLON	KBM-7	-0.11	7
CEVIMELINE	6-HYDROXYBUSPIRONE	KBM-7	-1.88	8
NORCISAPRIDE	BUSPIRONE	KBM-7	-1.91	7
TRIOXSALEN	AMOXAPINE	KBM-7	-2.79	4
MEBENDAZOLE	ETHINYL ESTRADIOL	KBM-7	-1.57	5
ETHINYL ESTRADIOL	DIPHENIDOL	KBM-7	-1.28	5
CHLOROQUINE	DIHYDROERGOTAMINE	KBM-7	1.06	4
PINACIDIL	MESALAZINE	KBM-7	-0.94	2
ORLISTAT	THEOPHYLLINE	KBM-7	-2.34	2
LUMEFANTRINE	NALTREXONE	KBM-7	0.01	4
DEXMEDETOMIDINE	THALIDOMIDE	KBM-7	-1.09	1
TESTOLACTONE	PYRAZINOIC ACID	KBM-7	3.38	1
NATEGLINIDE	VALPROIC ACID	KBM-7	1.95	7
CANRENONE	OSELTAMIVIR	KBM-7	-2.35	9
CILASTATIN	VALPROIC ACID	KBM-7	3.35	7
CITALOPRAM	VALPROIC ACID	KBM-7	2.41	3
TESTOLACTONE	CLOFIBRATE	KBM-7	0.62	5
LEVAMISOLE	SAXAGLIPTIN	KBM-7	-0.95	5
DIETHYLCARBAMAZINE	ALTRETAMINE	KBM-7	-0.68	7
OLMESARTAN MEDOXOMIL	RAMELTEON	KBM-7	-1.07	8
METFORMIN	LEVONORGESTREL	KBM-7	-1.77	1
SAXAGLIPTIN	RUFINAMIDE	KBM-7	-0.14	1
FLUMAZENIL	TRIAMTERENE	KBM-7	-1.41	0
CHLOROQUINE	TRIMETHOPRIM	KBM-7	-1.99	0
PENTOSTATIN	THALIDOMIDE	KBM-7	-2.27	4
FLUMAZENIL	CANRENONE	KBM-7	-1.26	9
ACARBOSE	THEOPHYLLINE	KBM-7	-0.86	6
LAMOTRIGINE	METFORMIN	KBM-7	-2.28	4
PROPYLTHIOURACIL	CARISOPRODOL	KBM-7	-2.91	6
FENOPROFEN	MARAVIROC	KBM-7	1.41	9
ISOSORBIDE DINITRATE	SULBACTAM	KBM-7	-2.44	3
AMODIAQUINE	MINOXIDIL	KBM-7	-0.85	2
ZAFIRLUKAST	ACETAZOLAMIDE	KBM-7	-2.75	9
AMANTADINE	FLUMAZENIL	KBM-7	-2.79	1
MILRINONE	METYROSINE	KBM-7	0.64	2
LUMEFANTRINE	MIGLITOL	KBM-7	-0.38	1
METHYCLOTHIAZIDE	ENTACAPONE	KBM-7	-0.38	4
PYRAZINAMIDE	NITROSOGLUTATHIONE	KBM-7	0.85	9
TOPIRAMATE	NORCISAPRIDE	KBM-7	-3.02	4
METHYLERGONOVINE	SUMATRIPTAN	KBM-7	-1.24	0
ISONIAZID	MIGLITOL	KBM-7	-2.82	2
MEPHENYTOIN	METYROSINE	KBM-7	-1.1	1
CANRENONE	OLMESARTAN	KBM-7	-0.85	4
RUFINAMIDE	FOMEPIZOLE	KBM-7	0.6	1
VARENICLINE	PHENSUXIMIDE	KBM-7	-0.93	1
DOPAMINE	EZETIMIBE	KBM-7	-1.62	6
RUFINAMIDE	MEBUTAMATE	KBM-7	-2.61	0
ORLISTAT	CITALOPRAM	KBM-7	-0.37	8
NIZATIDINE	IMIPRAMINE	KBM-7	1.27	1
TRIOXSALEN	THEOPHYLLINE	KBM-7	-0.71	1
TOPIRAMATE	ENALAPRILAT	KBM-7	-2.36	6
ASENAPINE	METHYLERGONOVINE	KBM-7	0.18	1
LITHIUM CITRATE	PROPYLTHIOURACIL	KBM-7	-0.83	6
NATEGLINIDE	PIPERAZINE HEXAHYDRATE	KBM-7	-1.9	8
BACLOFEN	LEVAMISOLE	KBM-7	0.02	2
ORLISTAT	PRAZIQUANTEL	KBM-7	-1.21	7
TESTOLACTONE	LUMEFANTRINE	KBM-7	1.48	7
TESTOLACTONE	VARENICLINE	KBM-7	1.69	2
RUFINAMIDE	OSELTAMIVIR	KBM-7	-0.2	8
TRILOSTANE	ASENAPINE	KBM-7	-0.95	1
TERAZOSIN	SULBACTAM	KBM-7	-0.83	4
ENTACAPONE	TOLAZOLINE	KBM-7	2.1	2
ACETAZOLAMIDE	AZITHROMYCIN	KBM-7	0.61	6
CLOPIDOGREL	ETHINYL ESTRADIOL	KBM-7	-0.09	8
ALISKIREN	TOPIRAMATE	KBM-7	-2.51	5
SITAGLIPTIN	RUFINAMIDE	KBM-7	-0.25	4
RILUZOLE	3-AMINO-2-OXAZOLIDINONE	KBM-7	-2.73	6
HYDROXYCHLOROQUINE	TRIFLUOPERAZINE	KBM-7	-0.21	9
RISPERIDONE	NORCISAPRIDE	KBM-7	-2.46	0
ETOMIDATE	MILRINONE	KBM-7	0.49	3
PROGUANIL	SULBACTAM	KBM-7	-0.19	5
METFORMIN	PYRAZINAMIDE	KBM-7	2.27	0
TRIHEXYPHENIDYL	TETRABENAZINE	KBM-7	-2.88	1
EPTIFIBATIDE	NISOLDIPINE	KBM-7	-0.82	8
ETHINYL ESTRADIOL	DEXMEDETOMIDINE	KBM-7	-0.5	1
METAXALONE	BUSPIRONE	KBM-7	-0.25	5
AMANTADINE	BACLOFEN	KBM-7	-2.21	4
ZONISAMIDE	CLOPIDOGREL	KBM-7	1.02	2
ACETOHEXAMIDE	AMANTADINE	KBM-7	-2.07	0
AMOXAPINE	VALPROIC ACID	KBM-7	-0.19	7
ETOMIDATE	MEMANTINE	KBM-7	0.68	4
HYDROXYCHLOROQUINE	SPIRONOLACTONE	KBM-7	-3.09	8
METRONIDAZOLE	NATEGLINIDE	KBM-7	1.34	5
GALANTAMINE	TRIFLUPROMAZINE	KBM-7	-2.69	7
OLMESARTAN	CARISOPRODOL	KBM-7	-1.14	6
PARGYLINE	EFLORNITHINE	KBM-7	-2.93	9
MESALAZINE	METHYCLOTHIAZIDE	KBM-7	1.14	6
MINOXIDIL SULFATE	BOSENTAN	KBM-7	-2.96	0
SITAGLIPTIN	ATENOLOL	KBM-7	-1.18	2
ENOXACIN	LIOTHYRONINE	KBM-7	-1.09	5
DEXMEDETOMIDINE	ZONISAMIDE	KBM-7	0.59	4
ISONIAZID	ACETAZOLAMIDE	KBM-7	-2.24	3
ZALCITABINE	RANOLAZINE	KBM-7	-3.17	7
EFLORNITHINE	NATEGLINIDE	KBM-7	-2.67	4
CHLOROQUINE	THEOPHYLLINE	KBM-7	0.71	9
ALISKIREN	ENOXACIN	KBM-7	-1.48	2
OLMESARTAN MEDOXOMIL	GALANTAMINE	KBM-7	0.75	6
TRAZODONE	FENOPROFEN	KBM-7	-2.46	1
ZAFIRLUKAST	TERAZOSIN	KBM-7	-1.73	5
AMANTADINE	STANOZOLOL	KBM-7	-0.6	9
AZITHROMYCIN	MEMANTINE	KBM-7	0.23	8
OSELTAMIVIR ACID	CARGLUMIC ACID	KBM-7	-2.19	9
SULFAMETER	MEBENDAZOLE	KBM-7	-0.72	0
NORCISAPRIDE	CANRENONE	KBM-7	-1.67	3
PIPERAZINE HEXAHYDRATE	OLMESARTAN MEDOXOMIL	KBM-7	-2.13	8
TERAZOSIN	BUSPIRONE	KBM-7	0.64	0
MINOXIDIL	BUSPIRONE	KBM-7	0.49	1
CARISOPRODOL	PROGUANIL	KBM-7	-0.36	4
MILRINONE	PARGYLINE	KBM-7	-0.91	7
PRAZIQUANTEL	PIPERAZINE HEXAHYDRATE	KBM-7	-1.87	7
PROBENECID	TOLAZOLINE	KBM-7	-0.33	5
TINIDAZOLE	RUFINAMIDE	KBM-7	1.59	4
DUTASTERIDE	LUMEFANTRINE	KBM-7	0.85	2
VECURONIUM BROMIDE	CILASTATIN	KBM-7	-0.29	4
CEFMENOXIME	PIPERAZINE HEXAHYDRATE	KBM-7	1.96	5
CITALOPRAM	MESALAZINE	KBM-7	1.54	9
MESALAZINE	TOPIRAMATE	KBM-7	-0.31	0
BUMETANIDE	6-HYDROXYBUSPIRONE	KBM-7	-1.5	2
PIPERAZINE HEXAHYDRATE	SORAFENIB	KBM-7	1.55	4
SORAFENIB	ZONISAMIDE	KBM-7	3.32	9
STANOZOLOL	RILUZOLE	KBM-7	-0.99	3
DUTASTERIDE	TOPIRAMATE	KBM-7	-0.74	0
LUBIPROSTONE	BUMETANIDE	KBM-7	-1.52	4
TESTOLACTONE	SILDENAFIL	KBM-7	1.74	0
EZETIMIBE	LUBIPROSTONE	KBM-7	0.01	2
TETRABENAZINE	STANOZOLOL	KBM-7	1.42	5
AMODIAQUINE	EZETIMIBE	KBM-7	0.6	2
ATENOLOL	MINOXIDIL SULFATE	KBM-7	-1.67	4
PROGUANIL	ETHINYL ESTRADIOL	KBM-7	0.34	5
PROGUANIL	TRIHEXYPHENIDYL	KBM-7	-1.02	0
OSELTAMIVIR	TERAZOSIN	KBM-7	-0.21	2
DOPAMINE	TRILOSTANE	KBM-7	-2.8	0
DIETHYLCARBAMAZINE	GALANTAMINE	KBM-7	0.28	4
CISAPRIDE	PROBENECID	KBM-7	-2.76	7
MEBENDAZOLE	PYRAZINAMIDE	KBM-7	1.94	6
MIGLITOL	FENOPROFEN	KBM-7	2.37	6
NIZATIDINE	PROCARBAZINE	KBM-7	1.34	2
CLOPIDOGREL	D-CYCLOSERINE	KBM-7	-1.96	0
SULBACTAM	CARMUSTINE	KBM-7	-1.64	9
PHENSUXIMIDE	ENTACAPONE	KBM-7	-0.61	9
DEXCHLORPHENIRAMINE	PIPERAZINE HEXAHYDRATE	KBM-7	-1.42	4
CHLOROQUINE	6-HYDROXYBUSPIRONE	KBM-7	1.42	7
TESTOLACTONE	MARAVIROC	KBM-7	1.98	2
PROGUANIL	CANRENONE	KBM-7	0.85	1
DEXMEDETOMIDINE	METHYLERGONOVINE	KBM-7	0.87	5
BUSPIRONE	ZAFIRLUKAST	KBM-7	-1.3	4
BUSULFAN	LACOSAMIDE	KBM-7	-1.68	8
THALIDOMIDE	PIPERAZINE HEXAHYDRATE	KBM-7	-1.76	2
SILDENAFIL	NORCISAPRIDE	KBM-7	-0.57	7
CARGLUMIC ACID	BOSENTAN	KBM-7	-0.75	3
ALTRETAMINE	ISOSORBIDE DINITRATE	KBM-7	1.3	1
METFORMIN	FOMEPIZOLE	KBM-7	1.74	0
RILUZOLE	ENTACAPONE	KBM-7	-2.44	7
TRIHEXYPHENIDYL	ZALCITABINE	KBM-7	1.15	1
AMANTADINE	SITAGLIPTIN	KBM-7	-2.61	3
MEMANTINE	BUSULFAN	KBM-7	-0.72	1
LACOSAMIDE	ENOXACIN	KBM-7	-1.57	8
LACOSAMIDE	ATENOLOL	KBM-7	-1.14	8
VECURONIUM BROMIDE	ANASTROZOLE	KBM-7	-1.77	9
EFLORNITHINE	MEMANTINE	KBM-7	-2.82	0
ASENAPINE	ISONIAZID	KBM-7	-0.7	4
ALTRETAMINE	OSELTAMIVIR	KBM-7	1.38	0
RAMELTEON	LITHIUM CITRATE	KBM-7	1.58	1
MILRINONE	TRIFLUOPERAZINE	KBM-7	-1.68	6
BOSENTAN	CEFMENOXIME	KBM-7	2.97	4
DESOXYCORTICOSTERONE PIVALATE	FLUMAZENIL	KBM-7	0.67	7
ZALEPLON	PROCARBAZINE	KBM-7	-0.13	5
LAMOTRIGINE	PENTOSTATIN	KBM-7	-2.69	1
ILOPROST	DIHYDROERGOTAMINE	KBM-7	0.38	2
DESOXYCORTICOSTERONE PIVALATE	ENTACAPONE	KBM-7	0.51	9
VECURONIUM BROMIDE	FENOPROFEN	KBM-7	0.91	3
TRIHEXYPHENIDYL	OSELTAMIVIR	KBM-7	-2.44	4
ACARBOSE	PIPERAZINE HEXAHYDRATE	KBM-7	0.07	2
ETHINYL ESTRADIOL	LAMOTRIGINE	KBM-7	-2.73	9
AZATADINE	ATOVAQUONE	KBM-7	2.49	6
TOPIRAMATE	EZETIMIBE	KBM-7	0.16	0
LEVAMISOLE	DIETHYLCARBAMAZINE	KBM-7	-0.41	0
PALONOSETRON	LEVETIRACETAM	KBM-7	2.06	7
CEFMENOXIME	ENALAPRILAT	KBM-7	3.6	0
NALTREXONE	MECAMYLAMINE	KBM-7	1.39	2
TRAZODONE	TERAZOSIN	KBM-7	-3.23	7
GALANTAMINE	METRONIDAZOLE	KBM-7	3.64	9
DOPAMINE	LACOSAMIDE	KBM-7	-2.56	6
LEVONORGESTREL	NIZATIDINE	KBM-7	0.27	5
STANOZOLOL	PIPERAZINE HEXAHYDRATE	KBM-7	0.96	8
STANOZOLOL	MEBUTAMATE	KBM-7	-0.6	8
MIGLITOL	BACLOFEN	KBM-7	0.96	2
METAXALONE	AMODIAQUINE	KBM-7	0.2	4
BACLOFEN	MECAMYLAMINE	KBM-7	1.1	5
DESOXYCORTICOSTERONE PIVALATE	TRIHEXYPHENIDYL	KBM-7	-1.31	7
CHLOROQUINE	EFLORNITHINE	KBM-7	0.04	3
DICHLORPHENAMIDE	PYRAZINOIC ACID	KBM-7	-0.69	2
ARMODAFINIL	CLOPIDOGREL	KBM-7	2.76	1
LIOTHYRONINE	PYRAZINAMIDE	KBM-7	1.78	6
DESOXYCORTICOSTERONE PIVALATE	GUANADREL	KBM-7	-3.12	8
EFLORNITHINE	MECAMYLAMINE	KBM-7	-1.66	1
ZALEPLON	ETHINYL ESTRADIOL	KBM-7	-0.06	9
SITAGLIPTIN	GALANTAMINE	KBM-7	1.4	2
OXYPHENONIUM BROMIDE	CLOFIBRATE	KBM-7	1.05	7
CHLOROQUINE	AMOXAPINE	KBM-7	0.19	6
ISONIAZID	FOMEPIZOLE	KBM-7	-1.02	4
BACLOFEN	METRONIDAZOLE	KBM-7	2.61	6
AMOXAPINE	CLOPIDOGREL	KBM-7	-0.53	8
CARGLUMIC ACID	SAXAGLIPTIN	KBM-7	0.45	3
DRONEDARONE	TRANEXAMIC ACID	KBM-7	-2.36	4
3-AMINO-2-OXAZOLIDINONE	OSELTAMIVIR ACID	KBM-7	-0.39	6
TERAZOSIN	MIGLITOL	KBM-7	1.37	8
ETHINYL ESTRADIOL	AMANTADINE	KBM-7	-1.89	9
PROPYLTHIOURACIL	CILASTATIN	KBM-7	1.59	6
DIPHENIDOL	ACETAZOLAMIDE	KBM-7	1.61	4
LAMOTRIGINE	DEXCHLORPHENIRAMINE	KBM-7	-1.86	4
METHYLERGONOVINE	OSELTAMIVIR	KBM-7	0.03	3
D-CYCLOSERINE	3-AMINO-2-OXAZOLIDINONE	KBM-7	-1.95	3
SULFAMETER	VALPROIC ACID	KBM-7	2.85	0
CEVIMELINE	MEBUTAMATE	KBM-7	-1.98	2
ZONISAMIDE	RILUZOLE	KBM-7	-1.57	8
VECURONIUM BROMIDE	ALTRETAMINE	KBM-7	0.98	6
TRAZODONE	METHYCLOTHIAZIDE	KBM-7	-2.85	8
PROGUANIL	ACETAZOLAMIDE	KBM-7	2.06	6
DIHYDROERGOTAMINE	ACETOHEXAMIDE	KBM-7	1.63	2
TESTOSTERONE	PROBUCOL	KBM-7	-2.4	0
ARGATROBAN	ALTRETAMINE	KBM-7	2.43	8
TRAZODONE	ACETOHEXAMIDE	KBM-7	-2.92	2
TRIFLUOPERAZINE	PIPERAZINE HEXAHYDRATE	KBM-7	-1.78	5
FLUMAZENIL	TACRINE	KBM-7	1.57	5
ASENAPINE	MINOXIDIL SULFATE	KBM-7	0.21	2
AMANTADINE	DESOXYCORTICOSTERONE PIVALATE	KBM-7	-0.93	1
NALTREXONE	BUSPIRONE	KBM-7	2.08	9
LUMEFANTRINE	STANOZOLOL	KBM-7	3.36	0
METYROSINE	OSELTAMIVIR ACID	KBM-7	1.56	6
ACARBOSE	EFLORNITHINE	KBM-7	-0.41	2
PROBUCOL	MARAVIROC	KBM-7	2.76	8
CARISOPRODOL	VARENICLINE	KBM-7	0.56	6
RAMELTEON	GUANADREL	KBM-7	-2.35	3
CHLOROQUINE	SULFAMETER	KBM-7	2.19	1
LEVONORGESTREL	LACOSAMIDE	KBM-7	-2.25	7
AMOXAPINE	DIETHYLCARBAMAZINE	KBM-7	-2.65	6
ARMODAFINIL	TACRINE	KBM-7	2.38	2
PROGUANIL	D-CYCLOSERINE	KBM-7	-1.18	4
RAMELTEON	LUBIPROSTONE	KBM-7	0.89	3
GUANFACINE	TRANEXAMIC ACID	KBM-7	3.12	3
PARGYLINE	RILUZOLE	KBM-7	-1.53	0
AZITHROMYCIN	MEPHENYTOIN	KBM-7	-0.2	0
TRILOSTANE	DUTASTERIDE	KBM-7	0.36	2
DICHLORPHENAMIDE	GALANTAMINE	KBM-7	-1.44	1
CISAPRIDE	AMANTADINE	KBM-7	-1.04	9
ZALEPLON	ATENOLOL	KBM-7	1.14	4
MECAMYLAMINE	GUANADREL	KBM-7	-2.61	7
LEVETIRACETAM	LEVONORGESTREL	KBM-7	-0.11	6
ABACAVIR	ETOMIDATE	KBM-7	-1.2	8
TRANYLCYPROMINE	TESTOSTERONE	KBM-7	-2.54	9
ILOPROST	NORCISAPRIDE	KBM-7	-0.05	0
TACRINE	SN-38	KBM-7	1.54	9
