drugname1	drugname2	cell_line	synergy	fold
DISULFIRAM	MEFLOQUINE	KBM-7	-0.85	5
DIGITOXIN	DIPYRIDAMOLE	KBM-7	-0.32	4
CERIVASTATIN	AMOXAPINE	KBM-7	0.63	1
CHLORAMBUCIL	DIAZOXIDE	KBM-7	-0.85	7
PIPERAZINE HEXAHYDRATE	OXYPHENBUTAZONE	KBM-7	1.36	5
HYDROXYUREA	VARENICLINE	KBM-7	1.23	7
HYDROXYUREA	CARBOPLATIN	KBM-7	0.81	6
CERIVASTATIN	MEPHENYTOIN	KBM-7	0.67	5
ORLISTAT	ZOLINZA	KBM-7	1.8	7
MITOXANTRONE	CISAPRIDE	KBM-7	0.47	0
BORTEZOMIB	ATOVAQUONE	KBM-7	0.61	6
CLOFARABINE	CARMUSTINE	KBM-7	1.98	4
MITOXANTRONE	TRIMETHOBENZAMIDE	KBM-7	0.1	8
AZACITIDINE	PROGUANIL	KBM-7	1.06	8
OXYPHENBUTAZONE	FENOPROFEN	KBM-7	0.73	4
CERIVASTATIN	LEVETIRACETAM	KBM-7	0.8	6
ZOLINZA	CARMUSTINE	KBM-7	1.01	0
VINBLASTINE	PROGUANIL	KBM-7	0.59	7
TRAZODONE	OXYPHENBUTAZONE	KBM-7	1.32	9
MEFLOQUINE	CARGLUMIC ACID	KBM-7	2.05	7
HYDROXYUREA	AURANOFIN	KBM-7	-0.99	5
CLOFARABINE	BOSENTAN	KBM-7	2.05	7
AZACITIDINE	CISATRACURIUM BESYLATE	KBM-7	0.57	9
DIAZOXIDE	ACARBOSE	KBM-7	1.99	0
SN-38	HYDROXYUREA	KBM-7	2.09	5
DOXORUBICIN	TETRABENAZINE	KBM-7	1.03	7
MYCOPHENOLIC ACID	ANASTROZOLE	KBM-7	1.56	5
PINACIDIL	DOXORUBICIN	KBM-7	1.81	6
BORTEZOMIB	OXYPHENONIUM BROMIDE	KBM-7	0.65	2
STANOZOLOL	CERIVASTATIN	KBM-7	1.7	9
DIAZOXIDE	ACETOHYDROXAMIC ACID	KBM-7	1.32	9
AZACITIDINE	ZOLINZA	KBM-7	-1.08	1
ZOLINZA	AMODIAQUINE	KBM-7	1.1	1
DOXORUBICIN	ZILEUTON	KBM-7	0.74	9
DIGITOXIN	CEFMENOXIME	KBM-7	1.02	9
CLOFIBRATE	CERIVASTATIN	KBM-7	1.64	7
ZOLINZA	PYRAZINOIC ACID	KBM-7	1.21	4
SILDENAFIL	MYCOPHENOLIC ACID	KBM-7	2.41	0
DOXORUBICIN	EVEROLIMUS	KBM-7	-0.31	2
AZACITIDINE	ENALAPRILAT	KBM-7	1.1	9
MYCOPHENOLIC ACID	ACETAZOLAMIDE	KBM-7	1.62	8
HYDROXYUREA	OLMESARTAN MEDOXOMIL	KBM-7	1.33	6
ULIPRISTAL ACETATE	DOXORUBICIN	KBM-7	1.44	8
CERIVASTATIN	TACROLIMUS	KBM-7	0.95	0
HYDRALAZINE	VINBLASTINE	KBM-7	0.94	0
CLOFARABINE	TERAZOSIN	KBM-7	2.18	6
MEFLOQUINE	OLMESARTAN	KBM-7	2.16	7
BORTEZOMIB	PHENSUXIMIDE	KBM-7	0.68	2
CLOFARABINE	AMOXAPINE	KBM-7	2.04	5
NORCISAPRIDE	OXYPHENBUTAZONE	KBM-7	1.53	2
MYCOPHENOLIC ACID	ISOPROTERENOL	KBM-7	-0.02	4
ARIPIPRAZOLE	MYCOPHENOLIC ACID	KBM-7	1.85	1
CLOFARABINE	SULFAMETER	KBM-7	2.12	3
CLOFARABINE	MECAMYLAMINE	KBM-7	2.18	3
PENTAMIDINE	DIGITOXIN	KBM-7	1.3	7
HYDROXYUREA	MILRINONE	KBM-7	1.34	6
VINBLASTINE	PINACIDIL	KBM-7	0.65	6
SPIRONOLACTONE	MYCOPHENOLIC ACID	KBM-7	2.23	2
CLOFARABINE	STANOZOLOL	KBM-7	2.28	6
VALPROIC ACID	CERIVASTATIN	KBM-7	1.84	9
PAZOPANIB	AZACITIDINE	KBM-7	1.52	4
CILASTATIN	DOXORUBICIN	KBM-7	2.02	9
CLOPIDOGREL	MITOXANTRONE	KBM-7	1.5	1
CLOFARABINE	4-AMINOSALICYLIC ACID	KBM-7	1.79	1
ACARBOSE	ZOLINZA	KBM-7	2.07	5
BORTEZOMIB	LAMOTRIGINE	KBM-7	0.7	1
VINBLASTINE	ETHINYL ESTRADIOL	KBM-7	0.69	3
VINBLASTINE	LITHIUM CITRATE	KBM-7	0.73	8
TERAZOSIN	MYCOPHENOLIC ACID	KBM-7	2.53	5
CHLORPHENESIN	MITOXANTRONE	KBM-7	1.26	5
ATENOLOL	VINBLASTINE	KBM-7	1.54	3
MEBUTAMATE	MITOXANTRONE	KBM-7	1.38	3
CERIVASTATIN	SPIRONOLACTONE	KBM-7	0.84	1
CERIVASTATIN	CILASTATIN	KBM-7	1.02	3
PRIMIDONE	ZOLINZA	KBM-7	2.05	5
MEFLOQUINE	LEFLUNOMIDE	KBM-7	-0.67	2
DOXORUBICIN	METRONIDAZOLE	KBM-7	1.25	9
SILDENAFIL	CERIVASTATIN	KBM-7	1.79	3
ZOLINZA	IMATINIB	KBM-7	-0.8	7
MITOXANTRONE	TOPIRAMATE	KBM-7	0.68	3
MITOXANTRONE	ARIPIPRAZOLE	KBM-7	0.43	0
AZACITIDINE	DEXCHLORPHENIRAMINE	KBM-7	1.24	9
CERIVASTATIN	ENOXACIN	KBM-7	0.98	8
CEVIMELINE	HYDROXYUREA	KBM-7	2.28	4
ZOLINZA	DOPAMINE	KBM-7	1.21	9
OXYPHENBUTAZONE	PHENSUXIMIDE	KBM-7	0.86	3
6-HYDROXYBUSPIRONE	AZACITIDINE	KBM-7	2.02	1
LUBIPROSTONE	DOXORUBICIN	KBM-7	1.99	9
CLOFARABINE	GABAPENTIN	KBM-7	2.37	7
NITROSOGLUTATHIONE	CERIVASTATIN	KBM-7	1.82	0
TRIMETHOBENZAMIDE	ZOLINZA	KBM-7	1.38	8
BORTEZOMIB	5-FU	KBM-7	0.2	0
NISOLDIPINE	MITOXANTRONE	KBM-7	1.54	3
CARMUSTINE	AZACITIDINE	KBM-7	2.02	3
MYCOPHENOLIC ACID	METHYLERGONOVINE	KBM-7	1.77	8
ATENOLOL	DIGITOXIN	KBM-7	1.89	5
OXYPHENBUTAZONE	TRILOSTANE	KBM-7	0.87	2
FLUMAZENIL	OXYPHENBUTAZONE	KBM-7	1.72	4
VINBLASTINE	IMIPRAMINE	KBM-7	0.8	3
DIAZOXIDE	FEBUXOSTAT	KBM-7	1.97	5
MYCOPHENOLIC ACID	BOSENTAN	KBM-7	1.75	4
MYCOPHENOLIC ACID	TESTOSTERONE	KBM-7	1.59	0
PALONOSETRON	VINBLASTINE	KBM-7	1.64	6
ZOLINZA	LUMEFANTRINE	KBM-7	1.32	8
LANSOPRAZOLE	BORTEZOMIB	KBM-7	1.04	0
NITROSOGLUTATHIONE	ZOLINZA	KBM-7	2.12	3
MECAMYLAMINE	VINBLASTINE	KBM-7	1.61	2
ZOLINZA	EFLORNITHINE	KBM-7	1.23	7
ZALCITABINE	CERIVASTATIN	KBM-7	1.97	3
CERIVASTATIN	CLOFARABINE	KBM-7	-0.84	5
BORTEZOMIB	MECAMYLAMINE	KBM-7	0.87	8
MEFLOQUINE	ABACAVIR	KBM-7	2.11	4
THIABENDAZOLE	DOXORUBICIN	KBM-7	1.28	8
CLOFARABINE	GUANADREL	KBM-7	2.14	1
MEFLOQUINE	DIPYRIDAMOLE	KBM-7	0.59	8
DIAZOXIDE	NITISINONE	KBM-7	1.72	8
BACLOFEN	VINBLASTINE	KBM-7	1.65	1
MERCAPTOPURINE	HYDROXYUREA	KBM-7	1.93	9
CLOFARABINE	MEBENDAZOLE	KBM-7	2.37	4
LANSOPRAZOLE	MYCOPHENOLIC ACID	KBM-7	1.77	4
CERIVASTATIN	TRIFLUPROMAZINE	KBM-7	0.97	3
ZOLINZA	DUTASTERIDE	KBM-7	1.37	1
ULIPRISTAL ACETATE	OXYPHENBUTAZONE	KBM-7	1.37	7
BORTEZOMIB	ISOSORBIDE DINITRATE	KBM-7	0.89	1
OXYPHENBUTAZONE	MILRINONE	KBM-7	0.95	1
DIGITOXIN	ARGATROBAN	KBM-7	1.15	7
CLOFARABINE	ZOLINZA	KBM-7	-0.77	2
CERIVASTATIN	TIAGABINE	KBM-7	0.87	3
DOXORUBICIN	CLOFARABINE	KBM-7	-0.77	6
LAMOTRIGINE	MYCOPHENOLIC ACID	KBM-7	2.52	0
TRIMETHOBENZAMIDE	DOXORUBICIN	KBM-7	1.45	5
HYDROXYUREA	SULBACTAM	KBM-7	1.57	7
CLOFARABINE	SN-38	KBM-7	2.39	3
BORTEZOMIB	OLMESARTAN MEDOXOMIL	KBM-7	0.93	8
VINBLASTINE	CERIVASTATIN	KBM-7	-0.82	0
BORTEZOMIB	TRIMETHOPRIM	KBM-7	0.87	2
BORTEZOMIB	CARBOPLATIN	KBM-7	0.65	9
ZOLINZA	LAMOTRIGINE	KBM-7	1.32	5
ZOLINZA	PARGYLINE	KBM-7	1.41	6
RILUZOLE	DIGITOXIN	KBM-7	1.89	3
OXYPHENBUTAZONE	TRANEXAMIC ACID	KBM-7	1.09	5
DOPAMINE	DOXORUBICIN	KBM-7	2.1	4
ENOXACIN	MITOXANTRONE	KBM-7	1.67	2
BORTEZOMIB	FLUTAMIDE	KBM-7	0.71	8
TESTOSTERONE	HYDROXYUREA	KBM-7	2.21	9
FURAZOLIDONE	VINBLASTINE	KBM-7	1.48	7
NALTREXONE	BORTEZOMIB	KBM-7	1.82	1
MINOXIDIL	HYDROXYUREA	KBM-7	2.47	7
SULBACTAM	BORTEZOMIB	KBM-7	1.77	1
ARGATROBAN	HYDROXYUREA	KBM-7	2.44	0
DIHYDROARTEMISININ	ALBENDAZOLE	KBM-7	0.87	8
LIOTHYRONINE	MITOXANTRONE	KBM-7	1.69	7
MYCOPHENOLIC ACID	CITALOPRAM	KBM-7	1.97	8
CILASTATIN	MITOXANTRONE	KBM-7	1.79	1
CISAPRIDE	CERIVASTATIN	KBM-7	1.99	3
SAXAGLIPTIN	ZOLINZA	KBM-7	2.27	3
MITOXANTRONE	ABACAVIR	KBM-7	0.83	3
ISOSORBIDE DINITRATE	ZOLINZA	KBM-7	2.24	9
ZOLINZA	CARGLUMIC ACID	KBM-7	1.49	9
OXYPHENBUTAZONE	ALISKIREN	KBM-7	1.08	7
BUMETANIDE	AZACITIDINE	KBM-7	2.25	8
CLOFARABINE	TINIDAZOLE	KBM-7	2.54	0
OLMESARTAN	ZOLINZA	KBM-7	2.32	0
AMPRENAVIR	DIAZOXIDE	KBM-7	2.23	2
BORTEZOMIB	ULIPRISTAL ACETATE	KBM-7	0.78	8
MEFLOQUINE	ENOXACIN	KBM-7	2.48	7
CLOFARABINE	ETOMIDATE	KBM-7	2.6	2
LUMEFANTRINE	MITOXANTRONE	KBM-7	1.79	3
AMODIAQUINE	HYDROXYUREA	KBM-7	2.51	0
PENTAMIDINE	CERIVASTATIN	KBM-7	1.6	3
3-AMINO-2-OXAZOLIDINONE	METYROSINE	KBM-7	-23.44	0
GABAPENTIN	RUFINAMIDE	KBM-7	-23.46	6
FEBUXOSTAT	DUTASTERIDE	KBM-7	-29.69	2
TIZOXANIDE	TESTOLACTONE	KBM-7	-30.92	9
ACAMPROSATE	DESOXYCORTICOSTERONE PIVALATE	KBM-7	-32.43	6
ALTRETAMINE	MARAVIROC	KBM-7	-24.35	7
ZALCITABINE	MECAMYLAMINE	KBM-7	-23.04	5
LEVETIRACETAM	AMODIAQUINE	KBM-7	-25.98	4
CHLOROQUINE	TINIDAZOLE	KBM-7	-23.81	2
RAMELTEON	ILOPROST	KBM-7	-26.05	4
ZILEUTON	RUFINAMIDE	KBM-7	-34.88	1
ALISKIREN	HYDROXYCHLOROQUINE	KBM-7	-25.45	1
NISOLDIPINE	ITRACONAZOLE	KBM-7	-30.97	8
ZAFIRLUKAST	ACETOHYDROXAMIC ACID	KBM-7	-41.18	8
PENTOLINIUM TARTRATE	PALONOSETRON	KBM-7	-23.67	9
BUSULFAN	PRAZIQUANTEL	KBM-7	-27.0	1
CITALOPRAM	CISAPRIDE	KBM-7	-25.79	0
PYRAZINOIC ACID	ZALCITABINE	KBM-7	-20.23	9
DIPHENIDOL	ARMODAFINIL	KBM-7	-24.79	2
DOPAMINE	NICLOSAMIDE	KBM-7	-61.26	4
ETHINYL ESTRADIOL	PRAZIQUANTEL	KBM-7	-27.3	9
FEBUXOSTAT	ALISKIREN	KBM-7	-30.91	8
IVERMECTIN	ENDOXIFEN	KBM-7	-44.83	3
DUTASTERIDE	HYDROXYCHLOROQUINE	KBM-7	-24.1	6
CHLOROQUINE	MINOXIDIL SULFATE	KBM-7	-26.12	0
EZETIMIBE	NATEGLINIDE	KBM-7	-25.18	7
TACROLIMUS	PYRAZINAMIDE	KBM-7	-22.06	8
CEFMENOXIME	PAZOPANIB	KBM-7	-32.97	8
OLMESARTAN MEDOXOMIL	ABACAVIR	KBM-7	-30.7	2
RUFINAMIDE	LITHIUM CITRATE	KBM-7	-24.39	4
DEXTROMETHORPHAN	VALPROIC ACID	KBM-7	-17.81	5
IVERMECTIN	SULFAMETER	KBM-7	-20.3	0
CEVIMELINE	BUSPIRONE	KBM-7	-25.83	2
HYDROXYFLUTAMIDE	RUFINAMIDE	KBM-7	-35.78	8
PINACIDIL	SILDENAFIL	KBM-7	-26.81	7
GUANFACINE	TACROLIMUS	KBM-7	-23.57	9
ALISKIREN	PARGYLINE	KBM-7	-27.11	5
SN-38	GUANADREL	KBM-7	-30.38	3
ZALEPLON	TIZOXANIDE	KBM-7	-32.39	5
NORCISAPRIDE	OSELTAMIVIR ACID	KBM-7	-29.04	5
AZATADINE	TRIAMTERENE	KBM-7	-26.38	9
TRIHEXYPHENIDYL	PROPYLTHIOURACIL	KBM-7	-29.15	1
PROBUCOL	MINOXIDIL	KBM-7	-24.38	3
ALISKIREN	MEBENDAZOLE	KBM-7	-26.71	8
TESTOLACTONE	CHLORZOXAZONE	KBM-7	-65.79	6
DOXAPRAM	ZALCITABINE	KBM-7	-30.0	7
TRILOSTANE	DESOXYCORTICOSTERONE PIVALATE	KBM-7	-27.45	7
CLOPIDOGREL	PINACIDIL	KBM-7	-25.75	4
CILASTATIN	CLOPIDOGREL	KBM-7	-23.46	3
OXYPHENONIUM BROMIDE	MEPHENYTOIN	KBM-7	-28.57	7
PROBENECID	LITHIUM CITRATE	KBM-7	-28.38	1
3-AMINO-2-OXAZOLIDINONE	DEXMEDETOMIDINE	KBM-7	-25.04	5
ACARBOSE	ETOMIDATE	KBM-7	-23.48	9
PROGUANIL	METHYLERGONOVINE	KBM-7	-25.31	7
METYROSINE	DIHYDROERGOTAMINE	KBM-7	-23.67	2
ALBENDAZOLE	GABAPENTIN	KBM-7	-80.96	6
ALTRETAMINE	PHENSUXIMIDE	KBM-7	-25.26	3
TOPIRAMATE	CILASTATIN	KBM-7	-25.94	9
VALPROIC ACID	ATENOLOL	KBM-7	-23.33	9
NISOLDIPINE	FENOPROFEN	KBM-7	-24.05	9
TRANYLCYPROMINE	RUFINAMIDE	KBM-7	-24.02	5
GUANFACINE	LEVONORGESTREL	KBM-7	-28.14	8
DEXMEDETOMIDINE	THEOPHYLLINE	KBM-7	-26.52	5
DEXTROMETHORPHAN	ASENAPINE	KBM-7	-19.85	7
ARGATROBAN	CARGLUMIC ACID	KBM-7	-26.74	0
TERAZOSIN	PINACIDIL	KBM-7	-26.48	9
ABACAVIR	ENTACAPONE	KBM-7	-30.29	9
CHLORPHENESIN	EFLORNITHINE	KBM-7	-34.41	0
ILOPROST	PENTOSTATIN	KBM-7	-27.18	3
RAMELTEON	PIPERAZINE HEXAHYDRATE	KBM-7	-27.16	9
NORCISAPRIDE	STANOZOLOL	KBM-7	-25.53	7
ARGATROBAN	ALBENDAZOLE	KBM-7	-80.61	3
6-HYDROXYBUSPIRONE	TIZOXANIDE	KBM-7	-32.97	0
GUANFACINE	ENDOXIFEN	KBM-7	-49.33	4
THALIDOMIDE	AZITHROMYCIN	KBM-7	-25.8	5
TOLVAPTAN	ARMODAFINIL	KBM-7	-29.24	7
TRIFLUPROMAZINE	TRIMETHOPRIM	KBM-7	-32.75	2
ENTACAPONE	CITALOPRAM	KBM-7	-25.63	4
GUANFACINE	DIETHYLCARBAMAZINE	KBM-7	-27.56	9
TRANEXAMIC ACID	PROBENECID	KBM-7	-27.09	5
SPIRONOLACTONE	AZITHROMYCIN	KBM-7	-29.57	6
MECAMYLAMINE	LUMEFANTRINE	KBM-7	-25.64	9
CISAPRIDE	ZALCITABINE	KBM-7	-23.42	9
ARMODAFINIL	BUSPIRONE	KBM-7	-25.08	1
HYDROXYCHLOROQUINE	ZALCITABINE	KBM-7	-21.46	8
DEXCHLORPHENIRAMINE	ITRACONAZOLE	KBM-7	-31.15	8
BUMETANIDE	EZETIMIBE	KBM-7	-26.07	0
PENTAMIDINE	CILASTATIN	KBM-7	-35.6	0
VECURONIUM BROMIDE	3-AMINO-2-OXAZOLIDINONE	KBM-7	-27.42	0
LEVONORGESTREL	6-HYDROXYBUSPIRONE	KBM-7	-28.88	3
OSELTAMIVIR	CARBOPLATIN	KBM-7	-37.71	0
CILASTATIN	LEVAMISOLE	KBM-7	-24.27	0
RANOLAZINE	METRONIDAZOLE	KBM-7	-30.64	9
OLMESARTAN	METYROSINE	KBM-7	-23.55	0
PROGUANIL	CITALOPRAM	KBM-7	-24.56	4
LEVETIRACETAM	TOPIRAMATE	KBM-7	-26.88	0
4-AMINOSALICYLIC ACID	PYRAZINAMIDE	KBM-7	-34.0	9
TRIOXSALEN	LUBIPROSTONE	KBM-7	-26.1	0
TIZOXANIDE	METHYCLOTHIAZIDE	KBM-7	-31.89	0
CLOPIDOGREL	TRIFLUOPERAZINE	KBM-7	-26.4	1
HYDROXYCHLOROQUINE	CARISOPRODOL	KBM-7	-25.79	9
METRONIDAZOLE	FEBUXOSTAT	KBM-7	-28.68	3
CEFMENOXIME	TRANYLCYPROMINE	KBM-7	-21.62	1
VECURONIUM BROMIDE	ABACAVIR	KBM-7	-31.8	0
ATENOLOL	DESOXYCORTICOSTERONE PIVALATE	KBM-7	-26.09	1
CEVIMELINE	NIZATIDINE	KBM-7	-24.54	7
AMODIAQUINE	LEVAMISOLE	KBM-7	-26.12	0
ETOMIDATE	IMIPRAMINE	KBM-7	-24.13	0
DIHYDROERGOTAMINE	TERAZOSIN	KBM-7	-25.48	2
EZETIMIBE	TIZOXANIDE	KBM-7	-31.49	6
EFAVIRENZ	PIPERAZINE HEXAHYDRATE	KBM-7	-33.11	4
THIABENDAZOLE	BACLOFEN	KBM-7	-43.57	0
TRANYLCYPROMINE	VALPROIC ACID	KBM-7	-22.34	9
TRIAMTERENE	ACETOHEXAMIDE	KBM-7	-26.39	7
GUANFACINE	DOPAMINE	KBM-7	-27.89	2
TESTOLACTONE	LEVAMISOLE	KBM-7	-24.22	4
AZATADINE	TINIDAZOLE	KBM-7	-25.35	1
PRAZIQUANTEL	PYRAZINAMIDE	KBM-7	-25.12	9
THALIDOMIDE	EPTIFIBATIDE	KBM-7	-27.24	5
MILRINONE	FELBAMATE	KBM-7	-32.53	7
SILDENAFIL	PAZOPANIB	KBM-7	-35.85	1
ILOPROST	DESOXYCORTICOSTERONE PIVALATE	KBM-7	-26.46	6
CEFMENOXIME	OXYPHENONIUM BROMIDE	KBM-7	-22.54	5
TOLAZOLINE	METFORMIN	KBM-7	-22.23	1
TOPIRAMATE	TRIOXSALEN	KBM-7	-26.51	4
RISPERIDONE	TRIFLUOPERAZINE	KBM-7	-28.54	6
CEFMENOXIME	EFLORNITHINE	KBM-7	-25.36	4
GABAPENTIN	OXYPHENONIUM BROMIDE	KBM-7	-24.53	1
RUFINAMIDE	MECAMYLAMINE	KBM-7	-24.89	7
OXYPHENONIUM BROMIDE	ITRACONAZOLE	KBM-7	-30.82	9
PARGYLINE	METHYCLOTHIAZIDE	KBM-7	-25.77	4
ACETAZOLAMIDE	GALANTAMINE	KBM-7	-24.62	2
NALTREXONE	ILOPROST	KBM-7	-25.86	1
CARISOPRODOL	TRIAMTERENE	KBM-7	-27.94	7
NATEGLINIDE	BACLOFEN	KBM-7	-25.72	4
TIZOXANIDE	METHYLERGONOVINE	KBM-7	-32.42	3
NITROSOGLUTATHIONE	DEXTROMETHORPHAN	KBM-7	-20.63	4
PROCARBAZINE	METYROSINE	KBM-7	-24.43	3
MILRINONE	CILASTATIN	KBM-7	-25.44	3
ZALEPLON	PYRAZINOIC ACID	KBM-7	-23.51	4
TRIOXSALEN	FENOPROFEN	KBM-7	-23.03	1
MILRINONE	VARENICLINE	KBM-7	-26.31	4
TACROLIMUS	ALTRETAMINE	KBM-7	-21.65	2
MERCAPTOPURINE	METRONIDAZOLE	KBM-7	-33.22	4
METFORMIN	MECAMYLAMINE	KBM-7	-24.83	5
LEVONORGESTREL	CLOFIBRATE	KBM-7	-28.03	7
PRIMIDONE	PIPERAZINE HEXAHYDRATE	KBM-7	-27.67	7
MEMANTINE	3-AMINO-2-OXAZOLIDINONE	KBM-7	-26.35	8
EFLORNITHINE	TRANYLCYPROMINE	KBM-7	-27.84	9
STANOZOLOL	SN-38	KBM-7	-24.57	0
CILASTATIN	PRIMIDONE	KBM-7	-24.68	1
GUANFACINE	CHLOROQUINE	KBM-7	-24.3	2
MEBENDAZOLE	ZAFIRLUKAST	KBM-7	-27.78	2
CARGLUMIC ACID	MEBENDAZOLE	KBM-7	-26.03	2
PROBENECID	HYDROXYCHLOROQUINE	KBM-7	-27.4	4
IVERMECTIN	LANSOPRAZOLE	KBM-7	-36.51	7
GABAPENTIN	METRONIDAZOLE	KBM-7	-23.15	3
TEMOZOLOMIDE	ACETOHYDROXAMIC ACID	KBM-7	-63.81	7
TRILOSTANE	RUFINAMIDE	KBM-7	-26.36	2
FLUMAZENIL	LAMOTRIGINE	KBM-7	-28.56	1
TERAZOSIN	METRONIDAZOLE	KBM-7	-24.27	5
SILDENAFIL	EFLORNITHINE	KBM-7	-28.62	1
LEVETIRACETAM	TOLAZOLINE	KBM-7	-22.97	9
ATOVAQUONE	PROBENECID	KBM-7	-27.43	2
MARAVIROC	CLOFIBRATE	KBM-7	-26.02	8
METHYCLOTHIAZIDE	TRANEXAMIC ACID	KBM-7	-23.77	8
DESOXYCORTICOSTERONE PIVALATE	PYRAZINOIC ACID	KBM-7	-23.3	0
GUANFACINE	OLMESARTAN MEDOXOMIL	KBM-7	-26.71	7
OLMESARTAN	ETHINYL ESTRADIOL	KBM-7	-26.55	8
ARGATROBAN	TRANYLCYPROMINE	KBM-7	-25.55	9
ANASTROZOLE	PRAZIQUANTEL	KBM-7	-26.97	7
OLMESARTAN	SUNITINIB	KBM-7	-33.57	6
MINOXIDIL SULFATE	METFORMIN	KBM-7	-26.79	1
ATOVAQUONE	HYDROXYCHLOROQUINE	KBM-7	-22.93	4
DEXTROMETHORPHAN	PENTAMIDINE	KBM-7	-32.21	8
DRONEDARONE	MESALAZINE	KBM-7	-30.36	3
AZITHROMYCIN	FOMEPIZOLE	KBM-7	-24.93	9
IMIPRAMINE	6-HYDROXYBUSPIRONE	KBM-7	-26.58	5
ITRACONAZOLE	TRIMETHOPRIM	KBM-7	-33.6	0
METRONIDAZOLE	CANRENONE	KBM-7	-25.18	4
MILRINONE	NIZATIDINE	KBM-7	-25.36	5
PHENSUXIMIDE	PAZOPANIB	KBM-7	-36.66	7
OLMESARTAN MEDOXOMIL	TRANEXAMIC ACID	KBM-7	-24.8	1
FLUMAZENIL	AZATADINE	KBM-7	-25.66	2
CLOFIBRIC ACID	RILUZOLE	KBM-7	-38.67	0
ATENOLOL	BUSULFAN	KBM-7	-26.61	1
DESOXYCORTICOSTERONE PIVALATE	ACETAZOLAMIDE	KBM-7	-26.05	6
GUANFACINE	TRIMETHOBENZAMIDE	KBM-7	-41.01	4
GALANTAMINE	PYRAZINOIC ACID	KBM-7	-21.77	0
SN-38	ATENOLOL	KBM-7	-26.33	0
AZITHROMYCIN	ENALAPRILAT	KBM-7	-25.6	8
CILASTATIN	CEVIMELINE	KBM-7	-24.57	1
TERAZOSIN	EFAVIRENZ	KBM-7	-31.25	8
BOSENTAN	MEMANTINE	KBM-7	-27.72	6
TRIFLUOPERAZINE	ETOMIDATE	KBM-7	-25.92	8
3-AMINO-2-OXAZOLIDINONE	FELBAMATE	KBM-7	-31.35	2
PYRAZINAMIDE	SUMATRIPTAN	KBM-7	-25.11	8
DESOXYCORTICOSTERONE PIVALATE	CLOFIBRATE	KBM-7	-26.0	1
AMOXAPINE	MINOXIDIL	KBM-7	-28.43	4
GUANFACINE	BUMETANIDE	KBM-7	-26.87	8
CLOFIBRATE	TINIDAZOLE	KBM-7	-25.6	9
HYDROXYMETRONIDAZOLE	MEPHENYTOIN	KBM-7	-29.55	6
TOLAZOLINE	BACLOFEN	KBM-7	-23.2	9
METHYCLOTHIAZIDE	CARBOPLATIN	KBM-7	-36.58	3
HYDRALAZINE	AZITHROMYCIN	KBM-7	-38.1	7
PENTOSTATIN	ENOXACIN	KBM-7	-27.22	2
PROBENECID	OXYPHENONIUM BROMIDE	KBM-7	-28.84	8
NALTREXONE	FEBUXOSTAT	KBM-7	-29.4	8
SULFAMETER	NIZATIDINE	KBM-7	-25.5	0
CARGLUMIC ACID	CITALOPRAM	KBM-7	-25.73	8
CISATRACURIUM BESYLATE	MIGLUSTAT	KBM-7	-42.23	5
EZETIMIBE	METHYCLOTHIAZIDE	KBM-7	-24.84	0
IVERMECTIN	AMOXAPINE	KBM-7	-22.06	7
ARMODAFINIL	FENOPROFEN	KBM-7	-23.17	1
OXYPHENONIUM BROMIDE	ISONIAZID	KBM-7	-28.07	6
IVERMECTIN	THALIDOMIDE	KBM-7	-19.99	4
TRIFLUOPERAZINE	DRONEDARONE	KBM-7	-32.43	9
LAMOTRIGINE	TOLAZOLINE	KBM-7	-26.15	1
LEVONORGESTREL	NATEGLINIDE	KBM-7	-27.91	7
BUSULFAN	PROCARBAZINE	KBM-7	-27.1	0
MINOXIDIL	AZITHROMYCIN	KBM-7	-24.78	9
ISONIAZID	TIAGABINE	KBM-7	-35.68	1
MECAMYLAMINE	LACOSAMIDE	KBM-7	-27.6	7
HYDROXYCHLOROQUINE	FENOPROFEN	KBM-7	-22.28	4
METYROSINE	EZETIMIBE	KBM-7	-23.03	5
RILUZOLE	PYRAZINOIC ACID	KBM-7	-26.21	2
VARENICLINE	ETOMIDATE	KBM-7	-23.83	2
OLMESARTAN MEDOXOMIL	ISOSORBIDE DINITRATE	KBM-7	-27.48	5
SUMATRIPTAN	PRAZIQUANTEL	KBM-7	-26.84	1
ENOXACIN	NATEGLINIDE	KBM-7	-26.38	5
TACROLIMUS	ETOMIDATE	KBM-7	-21.73	0
CEFMENOXIME	LAMOTRIGINE	KBM-7	-25.27	1
TRANYLCYPROMINE	BUSPIRONE	KBM-7	-24.84	4
4-AMINOSALICYLIC ACID	PINACIDIL	KBM-7	-35.8	7
MECAMYLAMINE	TRILOSTANE	KBM-7	-27.34	3
AZITHROMYCIN	TRIOXSALEN	KBM-7	-24.13	6
TRIHEXYPHENIDYL	CITALOPRAM	KBM-7	-27.69	2
ISOSORBIDE DINITRATE	AMOXAPINE	KBM-7	-29.46	7
MEMANTINE	CARMUSTINE	KBM-7	-27.95	4
TESTOLACTONE	METAXALONE	KBM-7	-24.77	9
LUBIPROSTONE	PROBENECID	KBM-7	-29.71	6
SORAFENIB	TOLAZOLINE	KBM-7	-20.22	9
MILRINONE	EPTIFIBATIDE	KBM-7	-27.3	5
RANOLAZINE	PIPERAZINE HEXAHYDRATE	KBM-7	-33.26	9
